iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
119,0.25264472,0.00023064,0.00023064,0.00000000,0.01523069,0.01523069,0.00000000,21.16289520,21.16289520,0.00000000,0.42799255,0.41756028,1.92362499,-0.05214142,0.03690285,0.64302391
120,0.24397680,0.00022275,0.00022275,0.00000000,0.01496653,0.01496653,0.00000000,20.38326073,20.38326073,0.00000000,0.42737278,0.41661650,1.92271364,-0.04943650,0.03664630,0.64251816
121,0.23605759,0.00021555,0.00021555,0.00000000,0.01472118,0.01472118,0.00000000,19.66993713,19.66993713,0.00000000,0.42673951,0.41568485,1.92178226,-0.04679462,0.03644419,0.64200228
122,0.22885475,0.00020899,0.00020899,0.00000000,0.01449439,0.01449439,0.00000000,19.02407265,19.02407265,0.00000000,0.42610049,0.41477355,1.92084217,-0.04422763,0.03630530,0.64148217
123,0.22236858,0.00020310,0.00020310,0.00000000,0.01428775,0.01428775,0.00000000,18.42607307,18.42607307,0.00000000,0.42546225,0.41388851,1.91990304,-0.04174203,0.03623407,0.64096272
124,0.21662652,0.00019790,0.00019790,0.00000000,0.01410253,0.01410253,0.00000000,17.89119720,17.89119720,0.00000000,0.42483038,0.41303492,1.91897297,-0.03934349,0.03623769,0.64044815
125,0.21156971,0.00019333,0.00019333,0.00000000,0.01393801,0.01393801,0.00000000,17.40408325,17.40408325,0.00000000,0.42420980,0.41221696,1.91805935,-0.03703799,0.03632036,0.63994217
126,0.20717435,0.00018937,0.00018937,0.00000000,0.01379370,0.01379370,0.00000000,16.97399902,16.97399902,0.00000000,0.42360455,0.41143763,1.91716802,-0.03482992,0.03648322,0.63944781
127,0.20336051,0.00018594,0.00018594,0.00000000,0.01366762,0.01366762,0.00000000,16.59123993,16.59123993,0.00000000,0.42301759,0.41069886,1.91630352,-0.03272368,0.03672664,0.63896728
128,0.20013919,0.00018305,0.00018305,0.00000000,0.01356071,0.01356071,0.00000000,16.25544739,16.25544739,0.00000000,0.42245200,0.41000235,1.91547012,-0.03072158,0.03704524,0.63850307
129,0.19741274,0.00018062,0.00018062,0.00000000,0.01346984,0.01346984,0.00000000,15.96419811,15.96419811,0.00000000,0.42191082,0.40934980,1.91467261,-0.02882257,0.03744084,0.63805741
