iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
197,0.03115249,0.00806346,22.24948311,0.47025684,0.36928773,1.98526573,0.05926340,-0.19416034,0.57278037
198,0.03076822,0.00768482,22.24246407,0.47124693,0.36968958,1.98669863,0.05929246,-0.19425480,0.57309604
199,0.03040935,0.00733176,22.23530579,0.47220922,0.37007305,1.98809087,0.05932007,-0.19434467,0.57339716
200,0.03007442,0.00700280,22.22803497,0.47314426,0.37043840,1.98944318,0.05934628,-0.19443004,0.57368404
201,0.02976189,0.00669645,22.22060204,0.47405258,0.37078604,1.99075651,0.05937112,-0.19451101,0.57395697
202,0.02947049,0.00641137,22.21307564,0.47493467,0.37111646,1.99203157,0.05939462,-0.19458766,0.57421631
203,0.02919888,0.00614625,22.20541382,0.47579110,0.37142992,1.99326921,0.05941685,-0.19466011,0.57446235
204,0.02894582,0.00589984,22.19762802,0.47662237,0.37172693,1.99447024,0.05943784,-0.19472852,0.57469547
205,0.02871016,0.00567101,22.18972015,0.47742900,0.37200782,1.99563527,0.05945763,-0.19479300,0.57491589
206,0.02849081,0.00545862,22.18169975,0.47821158,0.37227294,1.99676514,0.05947626,-0.19485365,0.57512397
207,0.02828669,0.00526162,22.17358017,0.47897062,0.37252280,1.99786091,0.05949376,-0.19491054,0.57532007
208,0.02809682,0.00507899,22.16536140,0.47970667,0.37275767,1.99892318,0.05951015,-0.19496375,0.57550442
209,0.02792030,0.00490985,22.15705109,0.48042020,0.37297788,1.99995267,0.05952546,-0.19501339,0.57567734
210,0.02775621,0.00475327,22.14864540,0.48111179,0.37318388,2.00095034,0.05953971,-0.19505954,0.57583910
211,0.02760369,0.00460842,22.14011002,0.48178196,0.37337595,2.00191689,0.05955291,-0.19510227,0.57599002
212,0.02746204,0.00447453,22.13151741,0.48243120,0.37355450,2.00285292,0.05956509,-0.19514170,0.57613039
213,0.02733042,0.00435081,22.12282944,0.48306012,0.37371993,2.00375962,0.05957627,-0.19517793,0.57626051
214,0.02720819,0.00423661,22.11404419,0.48366913,0.37387252,2.00463748,0.05958648,-0.19521107,0.57638061
215,0.02709467,0.00413125,22.10514641,0.48425877,0.37401265,2.00548720,0.05959575,-0.19524118,0.57649100
216,0.02698929,0.00403410,22.09622002,0.48482957,0.37414059,2.00630975,0.05960410,-0.19526833,0.57659191
217,0.02689143,0.00394461,22.08717728,0.48538205,0.37425679,2.00710559,0.05961157,-0.19529264,0.57668364
218,0.02680054,0.00386221,22.07805443,0.48591664,0.37436146,2.00787568,0.05961818,-0.19531415,0.57676643
219,0.02671620,0.00378641,22.06889725,0.48643380,0.37445503,2.00862050,0.05962398,-0.19533296,0.57684058
220,0.02663784,0.00371675,22.05961800,0.48693413,0.37453774,2.00934076,0.05962897,-0.19534913,0.57690626
221,0.02656506,0.00365273,22.05030441,0.48741806,0.37460992,2.01003742,0.05963320,-0.19536275,0.57696378
222,0.02649739,0.00359394,22.04089737,0.48788607,0.37467191,2.01071119,0.05963668,-0.19537389,0.57701337
223,0.02643452,0.00354003,22.03142357,0.48833856,0.37472403,2.01136231,0.05963943,-0.19538265,0.57705528
