iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
118,0.03263615,0.00001770,0.00001043,0.00002498,0.00411463,0.00323007,0.00499920,14.93264771,12.73813534,17.12715912,1.60192239,0.00951731,0.02022574,0.07722765
119,0.03261493,0.00001768,0.00001040,0.00002496,0.00411145,0.00322532,0.00499757,14.93487167,12.73980236,17.12994194,1.60184216,0.00954205,0.02020337,0.07720751
120,0.03259507,0.00001766,0.00001037,0.00002495,0.00410862,0.00322101,0.00499622,14.93564415,12.74052048,17.13076782,1.60176432,0.00956876,0.02018761,0.07718884
121,0.03257867,0.00001764,0.00001035,0.00002493,0.00410592,0.00321695,0.00499489,14.93894100,12.74613571,17.13174629,1.60168862,0.00959474,0.02018799,0.07717160
122,0.03255926,0.00001762,0.00001032,0.00002492,0.00410354,0.00321333,0.00499376,14.93681622,12.74530220,17.12833023,1.60161519,0.00961677,0.02020797,0.07715575
123,0.03254170,0.00001761,0.00001030,0.00002491,0.00410121,0.00320975,0.00499266,14.93620872,12.74633312,17.12608337,1.60154390,0.00963396,0.02022742,0.07714126
124,0.03252641,0.00001759,0.00001028,0.00002490,0.00409909,0.00320643,0.00499176,14.93604851,12.74615574,17.12594032,1.60147440,0.00964344,0.02023966,0.07712806
125,0.03251239,0.00001758,0.00001026,0.00002489,0.00409701,0.00320315,0.00499087,14.93696976,12.74737453,17.12656403,1.60140705,0.00964401,0.02024282,0.07711611
126,0.03249957,0.00001756,0.00001024,0.00002489,0.00409496,0.00319984,0.00499007,14.93873596,12.74834347,17.12912750,1.60134161,0.00963368,0.02023778,0.07710537
127,0.03248521,0.00001755,0.00001022,0.00002488,0.00409301,0.00319666,0.00498935,14.93812180,12.74606228,17.13018227,1.60127795,0.00961822,0.02022415,0.07709581
128,0.03247296,0.00001753,0.00001020,0.00002487,0.00409111,0.00319351,0.00498871,14.93913937,12.74421883,17.13405991,1.60121584,0.00960482,0.02019979,0.07708737
129,0.03246137,0.00001752,0.00001018,0.00002487,0.00408938,0.00319063,0.00498814,14.93956757,12.74411488,17.13501930,1.60115552,0.00959657,0.02018101,0.07708005
130,0.03245018,0.00001751,0.00001016,0.00002486,0.00408775,0.00318793,0.00498757,14.93983746,12.74293709,17.13673782,1.60109687,0.00959318,0.02017422,0.07707382
131,0.03244099,0.00001750,0.00001014,0.00002486,0.00408628,0.00318544,0.00498711,14.94082928,12.74388504,17.13777351,1.60103977,0.00959022,0.02018234,0.07706865
132,0.03243104,0.00001749,0.00001013,0.00002485,0.00408495,0.00318320,0.00498670,14.94010258,12.74503136,17.13517380,1.60098433,0.00959217,0.02020384,0.07706451
133,0.03242157,0.00001748,0.00001012,0.00002485,0.00408383,0.00318124,0.00498641,14.93828106,12.74485397,17.13170815,1.60093033,0.00959591,0.02023377,0.07706140
134,0.03241363,0.00001747,0.00001010,0.00002484,0.00408260,0.00317917,0.00498602,14.93885994,12.74663544,17.13108444,1.60087800,0.00960177,0.02024550,0.07705929
135,0.03240606,0.00001747,0.00001009,0.00002484,0.00408148,0.00317716,0.00498580,14.93874359,12.74820805,17.12928009,1.60082710,0.00960701,0.02024859,0.07705816
136,0.03239853,0.00001746,0.00001008,0.00002484,0.00408030,0.00317507,0.00498553,14.93923187,12.74732304,17.13114166,1.60077751,0.00961286,0.02023608,0.07705797
137,0.03238866,0.00001745,0.00001007,0.00002484,0.00407912,0.00317304,0.00498521,14.93739128,12.74528122,17.12950134,1.60072935,0.00961905,0.02021959,0.07705870
138,0.03238332,0.00001744,0.00001005,0.00002483,0.00407800,0.00317101,0.00498500,14.93953609,12.74600029,17.13307190,1.60068250,0.00962249,0.02019255,0.07706033
139,0.03237659,0.00001744,0.00001004,0.00002483,0.00407696,0.00316907,0.00498485,14.93971252,12.74501038,17.13441467,1.60063684,0.00962656,0.02015650,0.07706281
140,0.03237048,0.00001743,0.00001003,0.00002483,0.00407597,0.00316724,0.00498469,14.94015312,12.74472904,17.13557625,1.60059249,0.00963313,0.02013490,0.07706612
141,0.03236610,0.00001742,0.00001002,0.00002483,0.00407509,0.00316564,0.00498455,14.94156837,12.74800014,17.13513565,1.60054946,0.00963939,0.02013900,0.07707024
142,0.03235976,0.00001742,0.00001001,0.00002483,0.00407443,0.00316441,0.00498446,14.93956852,12.74719810,17.13193893,1.60050750,0.00964163,0.02016645,0.07707515
143,0.03235548,0.00001742,0.00001000,0.00002483,0.00407383,0.00316324,0.00498442,14.93919468,12.74783325,17.13055611,1.60046673,0.00963800,0.02019162,0.07708082
