iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_near_scene_collision_points,scene_intersect_num_inside_or_margin_points
55,1.1863583326339722,1.0,0.00015932189126033336,0.00015932189126033336,20.0,0.003309231251478195,0.0661846250295639,10.0,0.0015211461577564478,0.015211461577564478,1.0,0.0002164850156987086,0.0002164850156987086,0.27013506753376687,0.010388389229774475,0.0028062682261521844,500.0,0.0017900026869028807,0.8950013434514403,200.0,0.0010095227044075727,0.20190454088151455,0.027013506753376687,0.08533793687820435,0.0023052769341786066,2.7013506753376688e-05,95.10480499267578,0.0025691142919482203,7518,205,8
56,1.1503230333328247,1.0,0.00016369475633837283,0.00016369475633837283,20.0,0.0032914732582867146,0.06582946516573429,10.0,0.00151713821105659,0.0151713821105659,1.0,0.00020841331570409238,0.00020841331570409238,0.2751375687843922,0.009844256564974785,0.0027085248177769546,500.0,0.001724044093862176,0.862022046931088,200.0,0.0009972952539101243,0.19945905078202486,0.02751375687843922,0.08556906133890152,0.002354326349994789,2.751375687843922e-05,87.45097351074219,0.002406104823957389,7518,206,9
57,1.1112102270126343,1.0,0.00016762492305133492,0.00016762492305133492,20.0,0.003261689795181155,0.0652337959036231,10.0,0.0015097639989107847,0.015097639989107847,1.0,0.00020036203204654157,0.00020036203204654157,0.2801400700350175,0.00924281682819128,0.0025892833535703435,500.0,0.0016545242397114635,0.8272621198557317,200.0,0.0009794237557798624,0.19588475115597248,0.02801400700350175,0.08580131828784943,0.0024036387314254966,2.8014007003501752e-05,84.63887023925781,0.002371073903651044,7518,206,10
58,1.0724611282348633,1.0,0.00017112039495259523,0.00017112039495259523,20.0,0.003220636397600174,0.06441272795200348,10.0,0.0014998061815276742,0.014998061815276742,1.0,0.00019240425899624825,0.00019240425899624825,0.2851425712856428,0.01218138262629509,0.0034734307638760384,500.0,0.001586258877068758,0.793129438534379,200.0,0.0009560448816046119,0.19120897632092237,0.028514257128564282,0.08603773266077042,0.0024533020318478808,2.8514257128564282e-05,84.92649841308594,0.002421616012779339,7518,211,8
59,1.0350254774093628,1.0,0.0001743031170917675,0.0001743031170917675,20.0,0.003169249277561903,0.06338498555123806,10.0,0.0014876809436827898,0.014876809436827898,1.0,0.00018473529780749232,0.00018473529780749232,0.29014507253626814,0.012774132192134857,0.003706351511474846,500.0,0.001524781109765172,0.762390554882586,200.0,0.0009272522293031216,0.1854504458606243,0.029014507253626812,0.08626260608434677,0.002502867009951032,2.9014507253626815e-05,81.14623260498047,0.0023544179545216945,7518,214,8
60,1.0036104917526245,1.0,0.00017727537488099188,0.00017727537488099188,20.0,0.0031089631374925375,0.06217926274985075,10.0,0.0014731839764863253,0.014731839764863253,1.0,0.00017709736130200326,0.00017709736130200326,0.29514757378689344,0.0143708735704422,0.004241528467514206,500.0,0.0014750445261597633,0.7375222630798817,200.0,0.0008988323388621211,0.17976646777242422,0.029514757378689346,0.08647856116294861,0.0025523937511825754,2.9514757378689345e-05,76.65153503417969,0.00226235145923792,7518,215,7
61,0.9825823307037354,1.0,0.00018021422147285193,0.00018021422147285193,20.0,0.003041572868824005,0.0608314573764801,10.0,0.0014565445017069578,0.014565445017069578,1.0,0.00016974293976090848,0.00016974293976090848,0.3001500750375188,0.01584724895656109,0.004756552963450052,500.0,0.0014446827117353678,0.7223413558676839,200.0,0.0008742922800593078,0.17485845601186156,0.030015007503751877,0.08668863028287888,0.0026019598884305817,3.0015007503751875e-05,75.86582946777344,0.0022771134407535798,7518,216,6
62,0.9706972241401672,1.0,0.00018352092592976987,0.00018352092592976987,20.0,0.0029739055316895247,0.05947811063379049,10.0,0.0014393080491572618,0.014393080491572618,1.0,0.00016464547661598772,0.00016464547661598772,0.3051525762881441,0.013485653325915337,0.004115181855331843,500.0,0.001434149220585823,0.7170746102929115,200.0,0.0008514608489349484,0.1702921697869897,0.030515257628814407,0.08689573407173157,0.0026516457120438347,3.0515257628814405e-05,76.82136535644531,0.0023442237552492064,7518,218,7
63,0.964500367641449,1.0,0.00018744937551673502,0.00018744937551673502,20.0,0.002915507648140192,0.05831015296280384,10.0,0.0014249711530283093,0.014249711530283093,1.0,0.0001623650168767199,0.0001623650168767199,0.31015507753876936,0.01278325542807579,0.003964791578492741,500.0,0.0014329138211905956,0.7164569105952978,200.0,0.0008305951487272978,0.16611902974545956,0.031015507753876938,0.08708816021680832,0.0027010835084752957,3.1015507753876935e-05,75.73029327392578,0.002348813498240819,7518,219,8
64,0.9591575860977173,1.0,0.00019178292131982744,0.00019178292131982744,20.0,0.002872363431379199,0.05744726862758398,10.0,0.001415261416696012,0.01415261416696012,1.0,0.00016266416059806943,0.00016266416059806943,0.3151575787893947,0.01366953831166029,0.0043080585974717275,500.0,0.0014287247322499752,0.7143623661249876,200.0,0.0008168277563527226,0.16336555127054453,0.03151575787893947,0.08734286576509476,0.0027526766099054373,3.151575787893947e-05,76.61637878417969,0.002414623243323322,7518,219,8
65,0.9509725570678711,1.0,0.0001963193208212033,0.0001963193208212033,20.0,0.0028441352769732475,0.05688270553946495,10.0,0.001410599797964096,0.01410599797964096,1.0,0.00016476593737024814,0.00016476593737024814,0.32016008004002,0.014169204980134964,0.00453641380054346,500.0,0.0014161071740090847,0.7080535870045424,200.0,0.0008082838030532002,0.16165676061064005,0.032016008004002,0.08758724480867386,0.0028041939308429847,3.2016008004002e-05,80.32827758789062,0.002571790778201601,7518,219,8
66,0.9391420483589172,1.0,0.0002009150048252195,0.0002009150048252195,20.0,0.002828907920047641,0.056578158400952816,10.0,0.0014108350733295083,0.014108350733295083,1.0,0.00016827858053147793,0.00016827858053147793,0.32516258129064535,0.013876628130674362,0.004512160222580459,500.0,0.0013954779133200645,0.6977389566600323,200.0,0.0008016789797693491,0.16033579595386982,0.03251625812906453,0.08780830353498459,0.002855197463618808,3.2516258129064535e-05,81.32286071777344,0.0026443151308930836,7518,219,8
67,0.9249870777130127,1.0,0.00020545143343042582,0.00020545143343042582,20.0,0.0028244357090443373,0.056488714180886745,10.0,0.0014153012307360768,0.014153012307360768,1.0,0.00017299917817581445,0.00017299917817581445,0.33016508254127064,0.013620302081108093,0.004496948160846094,500.0,0.001369456760585308,0.684728380292654,200.0,0.0007955163018777966,0.15910326037555933,0.03301650825412707,0.08800658583641052,0.0029056701676853903,3.301650825412706e-05,82.76498413085938,0.0027326107817092138,7518,220,8
68,0.9104883074760437,1.0,0.0002097847464028746,0.0002097847464028746,20.0,0.002827391726896167,0.056547834537923336,10.0,0.001423366367816925,0.01423366367816925,1.0,0.00017891325114760548,0.00017891325114760548,0.33516758379189593,0.013140607625246048,0.004404305707311081,500.0,0.0013428769307211041,0.6714384653605521,200.0,0.0007885227678343654,0.15770455356687307,0.0335167583791896,0.08818411082029343,0.002955645535247454,3.3516758379189595e-05,83.99288940429688,0.0028151693797338123,7518,220,8
69,0.8981447815895081,1.0,0.00021377595840021968,0.00021377595840021968,20.0,0.0028345189057290554,0.05669037811458111,10.0,0.0014348352560773492,0.014348352560773492,1.0,0.00018588529201224446,0.00018588529201224446,0.3401700850425213,0.012391762807965279,0.004215307008212301,500.0,0.0013210407923907042,0.6605203961953521,200.0,0.0007803956395946443,0.15607912791892886,0.03401700850425213,0.08834504336118698,0.0030052340913260204,3.401700850425213e-05,84.85009002685547,0.0028863462340301014,7518,219,8
70,0.890187680721283,1.0,0.00021733602625317872,0.00021733602625317872,20.0,0.0028402386233210564,0.05680477246642113,10.0,0.0014488804154098034,0.014488804154098034,1.0,0.00019436223374214023,0.00019436223374214023,0.34517258629314657,0.011273810639977455,0.003891410375980212,500.0,0.0013089855201542377,0.6544927600771189,200.0,0.0007707903860136867,0.15415807720273733,0.03451725862931466,0.0886208638548851,0.003058949277632352,3.451725862931466e-05,83.47161865234375,0.002881211449230475,7518,219,8
71,0.8863956928253174,1.0,0.00022046949015930295,0.00022046949015930295,20.0,0.0028369927313178778,0.056739854626357555,10.0,0.001463764114305377,0.01463764114305377,1.0,0.000203429619432427,0.000203429619432427,0.3501750875437719,0.009630506858229637,0.003372363582171459,500.0,0.0013067612890154123,0.6533806445077062,200.0,0.000758812646381557,0.1517625292763114,0.03501750875437719,0.08888775110244751,0.0031126276023868563,3.501750875437719e-05,84.7049560546875,0.0029661565401841545,7518,219,8
72,0.8844596147537231,1.0,0.00022325041936710477,0.00022325041936710477,20.0,0.0028193118050694466,0.05638623610138893,10.0,0.0014780297642573714,0.014780297642573714,1.0,0.00021236158499959856,0.00021236158499959856,0.3551775887943972,0.0076368423178792,0.0027124352404673496,500.0,0.0013093880843371153,0.6546940421685576,200.0,0.0007463772781193256,0.14927545562386513,0.03551775887943972,0.08914972096681595,0.0031663982934687003,3.551775887943972e-05,84.72152709960938,0.003009118771421844,7518,219,10
73,0.8825690150260925,1.0,0.00022583972895517945,0.00022583972895517945,20.0,0.0027863099239766598,0.055726198479533195,10.0,0.0014908959856256843,0.014908959856256843,1.0,0.00022127600095700473,0.00022127600095700473,0.3601800900450225,0.007068766746670008,0.002546029043322864,500.0,0.001310480060055852,0.655240030027926,200.0,0.000736661022529006,0.1473322045058012,0.03601800900450225,0.08940402418375015,0.00322015494808905,3.6018009004502256e-05,87.40955352783203,0.003148318086044976,7518,219,9
74,0.8789417743682861,1.0,0.00022842036560177803,0.00022842036560177803,20.0,0.0027402944397181273,0.054805888794362545,10.0,0.0015022720908746123,0.015022720908746123,1.0,0.0002301600034115836,0.0002301600034115836,0.36518259129564784,0.007311449386179447,0.002670014032971984,500.0,0.0013067405670881271,0.6533702835440636,200.0,0.000730862666387111,0.1461725332774222,0.03651825912956478,0.0896456316113472,0.0032737024050166806,3.651825912956478e-05,86.75320434570312,0.0031680759966164723,7518,220,8
75,0.8740370273590088,1.0,0.00023113263887353241,0.00023113263887353241,20.0,0.0026868039276450872,0.053736078552901745,10.0,0.001512496150098741,0.01512496150098741,1.0,0.0002394366601947695,0.0002394366601947695,0.37018509254627313,0.008258689194917679,0.003057243623931507,500.0,0.0012992576230317354,0.6496288115158677,200.0,0.0007273857481777668,0.14547714963555336,0.03701850925462731,0.08986487984657288,0.003326663886266329,3.701850925462731e-05,86.86326599121094,0.0032155486159827955,7518,222,7
76,0.8688913583755493,1.0,0.0002340469800401479,0.0002340469800401479,20.0,0.0026298128068447113,0.052596256136894226,10.0,0.0015223128721117973,0.015223128721117973,1.0,0.0002483785501681268,0.0002483785501681268,0.3751875937968984,0.0099620521068573,0.0037376383592511125,500.0,0.0012907176278531551,0.6453588139265776,200.0,0.0007241004495881498,0.14482008991762996,0.03751875937968985,0.09005707502365112,0.003378829728251043,3.751875937968984e-05,87.8015365600586,0.003294204723363879,7518,223,6
77,0.8632711172103882,1.0,0.0002371297887293622,0.0002371297887293622,20.0,0.00257324893027544,0.051464978605508804,10.0,0.0015330917667597532,0.015330917667597532,1.0,0.00025673190248198807,0.00025673190248198807,0.38019009504752377,0.009768934920430183,0.0037140522959114254,500.0,0.0012829105835407972,0.6414552917703986,200.0,0.0007198325474746525,0.1439665094949305,0.03801900950475238,0.09022670239210129,0.003430329855827763,3.8019009504752376e-05,89.8297119140625,0.00341523667106991,7518,225,6
78,0.856742262840271,1.0,0.0002403554244665429,0.0002403554244665429,20.0,0.0025212799664586782,0.050425599329173565,10.0,0.0015463727759197354,0.015463727759197354,1.0,0.00026377307949587703,0.00026377307949587703,0.38519259629814906,0.009336131624877453,0.003596208779967803,500.0,0.0012738953810185194,0.6369476905092597,200.0,0.0007142822723835707,0.14285645447671413,0.03851925962981491,0.09036871045827866,0.0034809358205540055,3.851925962981491e-05,90.02139282226562,0.0034675574023584057,7518,229,7
79,0.8488895297050476,1.0,0.00024372390180360526,0.00024372390180360526,20.0,0.0024761389940977097,0.04952277988195419,10.0,0.001563051249831915,0.01563051249831915,1.0,0.00026844325475394726,0.00026844325475394726,0.3901950975487744,0.00949779525399208,0.0037059931456297265,500.0,0.0012615045998245478,0.6307522999122739,200.0,0.0007088534766808152,0.14177069533616304,0.03901950975487744,0.09048014134168625,0.003530490757704616,3.9019509754877436e-05,88.78912353515625,0.003464508071907047,7518,231,7
80,0.8385282754898071,1.0,0.0002472054329700768,0.0002472054329700768,20.0,0.0024388586170971394,0.04877717234194279,10.0,0.0015825876034796238,0.015825876034796238,1.0,0.00027060063439421356,0.00027060063439421356,0.3951975987993997,0.007793901953846216,0.0030801313374379745,500.0,0.001244998537003994,0.622499268501997,200.0,0.0007044198573566973,0.14088397147133946,0.03951975987993997,0.09056356549263,0.003579050362139955,3.951975987993997e-05,85.14495849609375,0.0033649083147530797,7518,232,9
81,0.826839804649353,1.0,0.0002507412282284349,0.0002507412282284349,20.0,0.0024088635109364986,0.04817727021872997,10.0,0.001604374498128891,0.01604374498128891,1.0,0.0002701376215554774,0.0002701376215554774,0.400200100050025,0.006686579901725054,0.002675969945662853,500.0,0.0012240589130669832,0.6120294565334916,200.0,0.0007024527294561267,0.14049054589122534,0.0400200100050025,0.09061919897794724,0.0036265812497427606,4.00200100050025e-05,81.84449768066406,0.0032754176160345798,7518,232,9
82,0.8139492273330688,1.0,0.00025429160450585186,0.00025429160450585186,20.0,0.0023842924274504185,0.04768584854900837,10.0,0.0016279870178550482,0.016279870178550482,1.0,0.0002666775253601372,0.0002666775253601372,0.40520260130065033,0.0057292357087135315,0.002321501212635298,500.0,0.001200048252940178,0.600024126470089,200.0,0.000701678916811943,0.1403357833623886,0.04052026013006503,0.09065120667219162,0.003673210475461491,4.0520260130065036e-05,76.69966125488281,0.003107890225935722,7518,237,9
83,0.8009324073791504,1.0,0.0002579361607786268,0.0002579361607786268,20.0,0.0023627402260899544,0.04725480452179909,10.0,0.001652934355661273,0.01652934355661273,1.0,0.00025989997084252536,0.00025989997084252536,0.4102051025512756,0.005346057005226612,0.0021929798620739477,500.0,0.0011746343225240707,0.5873171612620354,200.0,0.0007018330506980419,0.14036661013960838,0.04102051025512756,0.09066017717123032,0.0037189267273841347,4.102051025512756e-05,73.98190307617188,0.0030347754138299616,7518,238,10
84,0.7893722057342529,1.0,0.0002618929138407111,0.0002618929138407111,20.0,0.002341788960620761,0.04683577921241522,10.0,0.001677835127338767,0.01677835127338767,1.0,0.00025008272496052086,0.00025008272496052086,0.41520760380190097,0.006324478425085545,0.0026259715321765896,500.0,0.0011503204004839063,0.5751602002419531,200.0,0.0007032140274532139,0.14064280549064279,0.0415207603801901,0.09065105020999908,0.0037639005339819534,4.1520760380190096e-05,73.53350830078125,0.0030531671780714576,7518,239,10
85,0.7776727676391602,1.0,0.0002660539757926017,0.0002660539757926017,20.0,0.0023181955330073833,0.04636391066014767,10.0,0.00170208013150841,0.0170208013150841,1.0,0.0002382036909693852,0.0002382036909693852,0.42021010505252626,0.007436017971485853,0.003124689892970544,500.0,0.0011256593279540539,0.5628296639770269,200.0,0.0007048898842185736,0.14097797684371471,0.04202101050525263,0.09062901884317398,0.003808322952889752,4.202101050525263e-05,72.41952514648438,0.003043141626965827,7518,241,9
86,0.7648829817771912,1.0,0.0002705492079257965,0.0002705492079257965,20.0,0.002290457719936967,0.04580915439873934,10.0,0.0017254049889743328,0.017254049889743328,1.0,0.00022478046594187617,0.00022478046594187617,0.42521260630315155,0.007181947119534016,0.0030538544530284706,500.0,0.001099786371923983,0.5498931859619915,200.0,0.0007071946747601032,0.14143893495202065,0.04252126063031516,0.09059546887874603,0.003852233544118766,4.252126063031516e-05,72.5811767578125,0.0030862431337739184,7518,243,10
87,0.7522615790367126,1.0,0.0002755745081230998,0.0002755745081230998,20.0,0.0022582942619919777,0.045165885239839554,10.0,0.0017476347275078297,0.017476347275078297,1.0,0.00021038281556684524,0.00021038281556684524,0.4302151075537769,0.00632276339456439,0.0027201483338296028,500.0,0.0010746284388005733,0.5373142194002867,200.0,0.000710431719198823,0.1420863438397646,0.04302151075537769,0.0905551016330719,0.0038958172788615226,4.302151075537769e-05,72.44819641113281,0.0031168308611092656,7518,245,11
88,0.7415772676467896,1.0,0.00028128447593189776,0.00028128447593189776,20.0,0.0022232304327189922,0.044464608654379845,10.0,0.0017694028792902827,0.017694028792902827,1.0,0.00019639587844721973,0.00019639587844721973,0.4352176088044022,0.006358282174915075,0.0027672363642701927,500.0,0.0010521147632971406,0.5260573816485703,200.0,0.0007152105681598186,0.14304211363196373,0.04352176088044022,0.09051297605037689,0.003939284100241516,4.352176088044022e-05,72.03179168701172,0.003134950413591806,7518,246,11
