iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
222,0.02804179,0.02793548,0.01195196,0.09435989,0.00000207,1.35958636,0.00021738,0.00021993,0.00140555
223,0.02804181,0.02793550,0.01194966,0.09436020,0.00000207,1.35958707,0.00021735,0.00021991,0.00140541
224,0.02804179,0.02793548,0.01194619,0.09436046,0.00000207,1.35958767,0.00021729,0.00021986,0.00140533
225,0.02804180,0.02793549,0.01194445,0.09436068,0.00000207,1.35958815,0.00021723,0.00021981,0.00140528
226,0.02804180,0.02793549,0.01194565,0.09436087,0.00000207,1.35958850,0.00021720,0.00021978,0.00140526
227,0.02804180,0.02793549,0.01194568,0.09436101,0.00000207,1.35958886,0.00021720,0.00021978,0.00140524
228,0.02804180,0.02793549,0.01194471,0.09436112,0.00000207,1.35958910,0.00021724,0.00021981,0.00140522
229,0.02804180,0.02793549,0.01194521,0.09436119,0.00000207,1.35958934,0.00021729,0.00021985,0.00140522
230,0.02804180,0.02793549,0.01194585,0.09436123,0.00000207,1.35958934,0.00021732,0.00021988,0.00140524
231,0.02804180,0.02793549,0.01194615,0.09436125,0.00000207,1.35958946,0.00021732,0.00021988,0.00140529
232,0.02804181,0.02793550,0.01194698,0.09436123,0.00000207,1.35958934,0.00021730,0.00021986,0.00140538
233,0.02804180,0.02793549,0.01195030,0.09436119,0.00000207,1.35958934,0.00021727,0.00021984,0.00140547
234,0.02804179,0.02793548,0.01195181,0.09436113,0.00000207,1.35958922,0.00021727,0.00021984,0.00140555
235,0.02804181,0.02793550,0.01195049,0.09436107,0.00000207,1.35958898,0.00021730,0.00021986,0.00140560
236,0.02804181,0.02793550,0.01195267,0.09436097,0.00000207,1.35958874,0.00021734,0.00021989,0.00140566
237,0.02804180,0.02793549,0.01195343,0.09436087,0.00000207,1.35958850,0.00021737,0.00021992,0.00140571
238,0.02804179,0.02793547,0.01195616,0.09436075,0.00000207,1.35958827,0.00021739,0.00021994,0.00140578
239,0.02804181,0.02793549,0.01195669,0.09436063,0.00000207,1.35958803,0.00021739,0.00021995,0.00140585
240,0.02804180,0.02793548,0.01195808,0.09436049,0.00000207,1.35958779,0.00021739,0.00021994,0.00140593
241,0.02804180,0.02793548,0.01195794,0.09436035,0.00000207,1.35958743,0.00021738,0.00021994,0.00140600
242,0.02804179,0.02793547,0.01195928,0.09436020,0.00000207,1.35958707,0.00021738,0.00021993,0.00140607
243,0.02804180,0.02793548,0.01196180,0.09436006,0.00000207,1.35958672,0.00021739,0.00021994,0.00140614
244,0.02804180,0.02793548,0.01196133,0.09435991,0.00000207,1.35958636,0.00021742,0.00021996,0.00140619
245,0.02804180,0.02793548,0.01196196,0.09435976,0.00000207,1.35958612,0.00021745,0.00021998,0.00140624
