iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
3900,0.3486216962337494,20.0,0.0014613074017688632,0.02922614850103855,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6046272978419438e-05,0.026046272367239,1000.0,3.6144815567240585e-06,0.0036144815385341644,10.0,0.0036483609583228827,0.036483608186244965,100.0,1.5136898582568392e-05,0.0015136898728087544,0.0,0.0,0.0,7.8,0.005529762711375952,0.043132148683071136,1000.0,0.0001909172860905528,0.19091728329658508,10000.0,1.7688078060018597e-06,0.017688078805804253
3925,0.3488571047782898,20.0,0.0014664772897958755,0.02932954579591751,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5951658244594e-05,0.025951657444238663,1000.0,3.6188080230203923e-06,0.0036188079975545406,10.0,0.0036382402759045362,0.03638240322470665,100.0,1.512018934590742e-05,0.0015120189636945724,0.0,0.0,0.0,7.85,0.005529527086764574,0.043406788259744644,1000.0,0.0001909853599499911,0.19098536670207977,10000.0,1.7670498664301704e-06,0.01767049916088581
3950,0.3490200340747833,20.0,0.0014726350782439113,0.029452702030539513,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.58619875239674e-05,0.025861987844109535,1000.0,3.6491837818175554e-06,0.0036491837818175554,10.0,0.0036270965356379747,0.03627096489071846,100.0,1.5086503481143154e-05,0.0015086503699421883,0.0,0.0,0.0,7.9,0.0055286940187215805,0.04367668181657791,1000.0,0.00019094588060397655,0.19094587862491608,10000.0,1.7653964050623472e-06,0.017653964459896088
3975,0.34902775287628174,20.0,0.0014790719142183661,0.02958143875002861,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5728650143719278e-05,0.025728650391101837,1000.0,3.6526962503558025e-06,0.0036526962649077177,10.0,0.0036151933018118143,0.036151934415102005,100.0,1.5224519302137196e-05,0.0015224518720060587,0.0,0.0,0.0,7.95,0.005523635074496269,0.04391289874911308,1000.0,0.00019098898337688297,0.19098898768424988,10000.0,1.7488696357759181e-06,0.017488695681095123
4000,0.34931525588035583,20.0,0.0014844400575384498,0.029688801616430283,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5623263354646042e-05,0.0256232637912035,1000.0,3.655790806078585e-06,0.0036557908169925213,10.0,0.0036041855346411467,0.036041855812072754,100.0,1.5216358406178188e-05,0.0015216358006000519,0.0,0.0,0.0,8.0,0.005535392090678215,0.04428313672542572,1000.0,0.00019105935643892735,0.19105935096740723,10000.0,1.7441432191844797e-06,0.017441432923078537
4025,0.3495294451713562,20.0,0.001490243710577488,0.02980487421154976,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.550674616941251e-05,0.025506746023893356,1000.0,3.6449059734877665e-06,0.003644905984401703,10.0,0.0035929097793996334,0.03592909872531891,100.0,1.519015586382011e-05,0.001519015640951693,0.0,0.0,0.0,8.05,0.005542237777262926,0.044615015387535095,1000.0,0.000191088518477045,0.1910885125398636,10000.0,1.7421278926121886e-06,0.017421279102563858
4050,0.34996744990348816,20.0,0.0014963757712394,0.029927514493465424,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5448754968238063e-05,0.0254487544298172,1000.0,3.7076447370054666e-06,0.0037076447624713182,10.0,0.0035799413453787565,0.03579941391944885,100.0,1.5166052435233723e-05,0.0015166052617132664,0.0,0.0,0.0,8.1,0.005551612935960293,0.04496806859970093,1000.0,0.00019114790484309196,0.19114790856838226,10000.0,1.7451543499191757e-06,0.017451543360948563
4075,0.3500264286994934,20.0,0.0015018181875348091,0.030036363750696182,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5304883820354007e-05,0.0253048837184906,1000.0,3.637623422036995e-06,0.003637623507529497,10.0,0.0035670665092766285,0.03567066416144371,100.0,1.5161047485889867e-05,0.0015161047922447324,0.0,0.0,0.0,8.15,0.005560116842389107,0.04531494900584221,1000.0,0.00019114364113193005,0.19114364683628082,10000.0,1.7402172716174391e-06,0.017402172088623047
4100,0.35011059045791626,20.0,0.001507534645497799,0.03015069290995598,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5191486201947555e-05,0.02519148588180542,1000.0,3.6049339087185217e-06,0.00360493385232985,10.0,0.0035567341838032007,0.03556734323501587,100.0,1.5120494026632514e-05,0.0015120493480935693,0.0,0.0,0.0,8.2,0.0055579738691449165,0.04557538405060768,1000.0,0.00019116411567665637,0.19116412103176117,10000.0,1.7344585785394884e-06,0.017344586551189423
4125,0.3504486382007599,20.0,0.0015128239756450057,0.0302564799785614,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5135328542091884e-05,0.025135328993201256,1000.0,3.6296280541137094e-06,0.0036296281032264233,10.0,0.0035495625343173742,0.03549562394618988,100.0,1.5122642253118102e-05,0.0015122642507776618,0.0,0.0,0.0,8.25,0.005561203230172396,0.04587992653250694,1000.0,0.0001911838335217908,0.19118383526802063,10000.0,1.7355537238472607e-06,0.01735553704202175
4150,0.350608229637146,20.0,0.0015175724402070045,0.03035144880414009,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.502562347217463e-05,0.02502562291920185,1000.0,3.6206456570653245e-06,0.0036206457298249006,10.0,0.0035420802887529135,0.03542080149054527,100.0,1.5117705515876878e-05,0.0015117705333977938,0.0,0.0,0.0,8.3,0.005557861179113388,0.04613024741411209,1000.0,0.0001912424631882459,0.19124245643615723,10000.0,1.7305229675912415e-06,0.017305228859186172
4175,0.35082483291625977,20.0,0.0015224715461954474,0.030449431389570236,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4920929718064144e-05,0.024920929223299026,1000.0,3.599002866394585e-06,0.003599002957344055,10.0,0.003535392927005887,0.03535392880439758,100.0,1.5109933883650228e-05,0.0015109933447092772,0.0,0.0,0.0,8.35,0.005565239116549492,0.04646974802017212,1000.0,0.00019128194253426045,0.19128194451332092,10000.0,1.7238864984392421e-06,0.017238864675164223
4200,0.35102713108062744,20.0,0.0015287869609892368,0.030575739219784737,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.483229764038697e-05,0.02483229711651802,1000.0,3.6041931252839277e-06,0.0036041932180523872,10.0,0.00353055982850492,0.03530559688806534,100.0,1.507925753685413e-05,0.0015079258009791374,0.0,0.0,0.0,8.4,0.005566214676946402,0.04675620049238205,1000.0,0.00019126861297991127,0.19126860797405243,10000.0,1.7176556639242335e-06,0.017176557332277298
4225,0.3511541485786438,20.0,0.0015342757105827332,0.030685514211654663,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4729131837375462e-05,0.024729132652282715,1000.0,3.586364755392424e-06,0.0035863646771758795,10.0,0.0035220796708017588,0.03522079810500145,100.0,1.5074947441462427e-05,0.0015074947150424123,0.0,0.0,0.0,8.45,0.00556891318410635,0.047057315707206726,1000.0,0.0001912507286760956,0.1912507265806198,10000.0,1.7116799426730722e-06,0.01711679995059967
4250,0.3515053987503052,20.0,0.0015394488582387567,0.030788976699113846,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4682358343852684e-05,0.024682357907295227,1000.0,3.6199435271555558e-06,0.0036199435126036406,10.0,0.0035146076697856188,0.0351460762321949,100.0,1.5064016224641819e-05,0.0015064015751704574,0.0,0.0,0.0,8.5,0.0055670347064733505,0.047319795936346054,1000.0,0.00019128163694404066,0.19128163158893585,10000.0,1.7160195966425817e-06,0.017160195857286453
4275,0.3516273498535156,20.0,0.0015445341123268008,0.030890682712197304,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4563143597333692e-05,0.024563143029808998,1000.0,3.585669219319243e-06,0.0035856692120432854,10.0,0.00350602506659925,0.035060249269008636,100.0,1.504042938904604e-05,0.0015040428843349218,0.0,0.0,0.0,8.55,0.005569380708038807,0.04761820659041405,1000.0,0.00019132901798002422,0.1913290172815323,10000.0,1.7076347376132617e-06,0.017076347023248672
4300,0.3519778847694397,20.0,0.0015493971295654774,0.030987942591309547,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4464989110128954e-05,0.024464989081025124,1000.0,3.580141765269218e-06,0.0035801418125629425,10.0,0.003498848993331194,0.034988489001989365,100.0,1.5052519302116707e-05,0.0015052519738674164,0.0,0.0,0.0,8.6,0.005582740996032953,0.048011574894189835,1000.0,0.00019137658819090575,0.19137658178806305,10000.0,1.7062889128283132e-06,0.01706288941204548
4325,0.35224005579948425,20.0,0.0015538267325609922,0.03107653558254242,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.439436866552569e-05,0.02439436875283718,1000.0,3.594164354581153e-06,0.0035941642709076405,10.0,0.0034926070366054773,0.034926071763038635,100.0,1.5049751709739212e-05,0.001504975138232112,0.0,0.0,0.0,8.65,0.005579876247793436,0.04826592653989792,1000.0,0.0001914258027682081,0.19142580032348633,10000.0,1.7052195744327037e-06,0.017052195966243744
4350,0.3525989353656769,20.0,0.001558505231514573,0.031170103698968887,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4303120881086215e-05,0.024303121492266655,1000.0,3.5893090171157382e-06,0.0035893090534955263,10.0,0.0034850353840738535,0.0348503552377224,100.0,1.506010266894009e-05,0.001506010303273797,0.0,0.0,0.0,8.7,0.005595413502305746,0.04868009686470032,1000.0,0.00019146916747558862,0.19146916270256042,10000.0,1.703077487036353e-06,0.017030775547027588
4375,0.3529421389102936,20.0,0.0015627631219103932,0.03125526383519173,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4248312911367975e-05,0.024248313158750534,1000.0,3.621253199526109e-06,0.0036212531849741936,10.0,0.0034806346520781517,0.034806348383426666,100.0,1.5045814507175237e-05,0.0015045814216136932,0.0,0.0,0.0,8.75,0.005594507325440645,0.04895193874835968,1000.0,0.00019148120190948248,0.19148120284080505,10000.0,1.7073252820409834e-06,0.0170732531696558
4400,0.35304543375968933,20.0,0.0015671512810513377,0.03134302422404289,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4131633836077526e-05,0.02413163334131241,1000.0,3.5792791095445864e-06,0.003579279175028205,10.0,0.0034782099537551403,0.03478210046887398,100.0,1.4999628547229804e-05,0.0014999628765508533,0.0,0.0,0.0,8.8,0.005598710384219885,0.04926865175366402,1000.0,0.0001914543827297166,0.19145438075065613,10000.0,1.6986402897600783e-06,0.016986403614282608
4425,0.3532613217830658,20.0,0.0015717369969934225,0.031434740871191025,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4059580027824268e-05,0.024059580639004707,1000.0,3.5860496154782595e-06,0.003586049657315016,10.0,0.0034748727921396494,0.034748729318380356,100.0,1.5034401258162688e-05,0.001503440085798502,0.0,0.0,0.0,8.85,0.005592830013483763,0.049496546387672424,1000.0,0.00019145553233101964,0.19145552814006805,10000.0,1.6976687220449094e-06,0.01697668805718422
4450,0.35353970527648926,20.0,0.0015760253882035613,0.03152050822973251,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.398676770098973e-05,0.02398676797747612,1000.0,3.598948069338803e-06,0.003598948009312153,10.0,0.0034719177056103945,0.03471917659044266,100.0,1.5025366337795276e-05,0.0015025365864858031,0.0,0.0,0.0,8.9,0.005590415559709072,0.04975469782948494,1000.0,0.00019147970306221396,0.19147969782352448,10000.0,1.6977378436422441e-06,0.016977379098534584
4475,0.35370007157325745,20.0,0.0015802306588739157,0.03160461410880089,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3893528123153374e-05,0.023893527686595917,1000.0,3.5702109926205594e-06,0.003570210887119174,10.0,0.0034694443456828594,0.03469444438815117,100.0,1.501847873441875e-05,0.001501847873441875,0.0,0.0,0.0,8.95,0.005585512146353722,0.04999033361673355,1000.0,0.0001915025495691225,0.19150255620479584,10000.0,1.6942517504503485e-06,0.016942517831921577
4500,0.35390105843544006,20.0,0.0015847717877477407,0.03169543668627739,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3807242541806772e-05,0.023807242512702942,1000.0,3.573839649106958e-06,0.0035738395527005196,10.0,0.0034663460683077574,0.03466346114873886,100.0,1.5047682609292679e-05,0.0015047682682052255,0.0,0.0,0.0,9.0,0.005579384043812752,0.05021445453166962,1000.0,0.00019151951710227877,0.19151951372623444,10000.0,1.692232103778224e-06,0.016922321170568466
4525,0.35465115308761597,20.0,0.0015892641386017203,0.031785283237695694,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3829450583434664e-05,0.023829450830817223,1000.0,3.655065484053921e-06,0.0036550655495375395,10.0,0.0034620522055774927,0.03462052345275879,100.0,1.5069380424392875e-05,0.0015069380169734359,0.0,0.0,0.0,9.05,0.0056015546433627605,0.050694070756435394,1000.0,0.00019155586778651923,0.19155587255954742,10000.0,1.7003953871608246e-06,0.017003953456878662
4550,0.35449835658073425,20.0,0.0015942512545734644,0.03188502416014671,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3666494598728605e-05,0.023666495457291603,1000.0,3.5960426885139896e-06,0.00359604274854064,10.0,0.0034564880188554525,0.03456487879157066,100.0,1.503809562564129e-05,0.0015038095880299807,0.0,0.0,0.0,9.1,0.005590478889644146,0.05087336152791977,1000.0,0.0001915344037115574,0.1915343999862671,10000.0,1.6874355424079113e-06,0.01687435619533062
4575,0.3544033467769623,20.0,0.0016016577137634158,0.032033152878284454,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3554097424494103e-05,0.02355409786105156,1000.0,3.583030320442049e-06,0.0035830303095281124,10.0,0.0034379565622657537,0.034379564225673676,100.0,1.4935508261260111e-05,0.0014935508370399475,0.0,0.0,0.0,9.15,0.00559763191267848,0.05121833086013794,1000.0,0.00019137834897264838,0.19137835502624512,10000.0,1.6763267467467813e-06,0.016763268038630486
4600,0.35402989387512207,20.0,0.0016101953806355596,0.03220390900969505,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.345671055081766e-05,0.023456711322069168,1000.0,3.60458170689526e-06,0.0036045818123966455,10.0,0.0034136041067540646,0.03413604199886322,100.0,1.50114765347098e-05,0.001501147635281086,0.0,0.0,0.0,9.2,0.005581021774560213,0.051345400512218475,1000.0,0.0001911643339553848,0.19116432964801788,10000.0,1.661776195760467e-06,0.01661776192486286
4625,0.3541067838668823,20.0,0.001616032561287284,0.03232065215706825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3364780645351857e-05,0.023364780470728874,1000.0,3.598902367230039e-06,0.0035989023745059967,10.0,0.00339506845921278,0.03395068645477295,100.0,1.499253721704008e-05,0.0014992536744102836,0.0,0.0,0.0,9.25,0.005587340332567692,0.05168289691209793,1000.0,0.00019126382539980114,0.1912638247013092,10000.0,1.6425794910901459e-06,0.01642579399049282
4650,0.35440370440483093,20.0,0.0016205719439312816,0.03241143748164177,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3296950530493632e-05,0.02329695038497448,1000.0,3.5782315990218194e-06,0.003578231669962406,10.0,0.003384897718206048,0.03384897857904434,100.0,1.4995868696132675e-05,0.0014995868550613523,0.0,0.0,0.0,9.3,0.005600818432867527,0.05208761245012283,1000.0,0.0001912788866320625,0.19127888977527618,10000.0,1.6402029814344132e-06,0.016402030363678932
4675,0.3548266887664795,20.0,0.0016258382238447666,0.03251676261425018,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.326126559637487e-05,0.023261265829205513,1000.0,3.5852565360983135e-06,0.0035852566361427307,10.0,0.003377113724127412,0.03377113863825798,100.0,1.5012793483037967e-05,0.0015012793010100722,0.0,0.0,0.0,9.35,0.005612940527498722,0.052480995655059814,1000.0,0.00019132356101181358,0.19132356345653534,10000.0,1.6386436527682235e-06,0.01638643629848957
4700,0.3549227714538574,20.0,0.001630936050787568,0.03261872008442879,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3137128664529882e-05,0.023137127980589867,1000.0,3.5291009226057213e-06,0.003529100911691785,10.0,0.0033704256638884544,0.033704258501529694,100.0,1.499653353675967e-05,0.0014996533282101154,0.0,0.0,0.0,9.4,0.00561131164431572,0.052746325731277466,1000.0,0.0001913836895255372,0.19138368964195251,10000.0,1.6303903294101474e-06,0.016303902491927147
4725,0.3551659882068634,20.0,0.001637649955227971,0.03275299817323685,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3089982278179377e-05,0.023089982569217682,1000.0,3.557784566510236e-06,0.0035577844828367233,10.0,0.0033590425737202168,0.03359042480587959,100.0,1.50276355270762e-05,0.0015027635963633657,0.0,0.0,0.0,9.45,0.005616201087832451,0.05307310074567795,1000.0,0.00019132022862322628,0.19132022559642792,10000.0,1.6278727343888022e-06,0.01627872698009014
4750,0.35523852705955505,20.0,0.00164400867652148,0.03288017213344574,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3001741283223964e-05,0.023001741617918015,1000.0,3.5275143090984784e-06,0.0035275144036859274,10.0,0.0033412212505936623,0.03341221064329147,100.0,1.5061245903780218e-05,0.001506124623119831,0.0,0.0,0.0,9.5,0.005618532653898001,0.05337605997920036,1000.0,0.00019135659385938197,0.1913565993309021,10000.0,1.6178109945030883e-06,0.016178110614418983
4775,0.35537222027778625,20.0,0.0016503731021657586,0.033007461577653885,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.294544356118422e-05,0.02294544316828251,1000.0,3.5521127301763045e-06,0.003552112728357315,10.0,0.0033234027214348316,0.03323402628302574,100.0,1.50251735249185e-05,0.0015025173779577017,0.0,0.0,0.0,9.55,0.005612958688288927,0.05360375717282295,1000.0,0.00019137581693939865,0.19137582182884216,10000.0,1.6151099089256604e-06,0.016151098534464836
4800,0.35550668835639954,20.0,0.0016557517228648067,0.03311503306031227,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.287014649482444e-05,0.022870145738124847,1000.0,3.5563803066906985e-06,0.003556380281224847,10.0,0.0033086834009736776,0.033086832612752914,100.0,1.5008478840172756e-05,0.0015008478658273816,0.0,0.0,0.0,9.6,0.005603133235126734,0.05379008129239082,1000.0,0.0001914862368721515,0.19148623943328857,10000.0,1.610113940841984e-06,0.016101138666272163
4825,0.35574012994766235,20.0,0.0016614272026345134,0.033228542655706406,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2781678126193583e-05,0.022781677544116974,1000.0,3.548360382410465e-06,0.0035483604297041893,10.0,0.003298694733530283,0.032986946403980255,100.0,1.5074602742970455e-05,0.0015074602561071515,0.0,0.0,0.0,9.65,0.005608435720205307,0.05412140116095543,1000.0,0.00019151518063154072,0.19151517748832703,10000.0,1.6050577187343151e-06,0.01605057716369629
4850,0.3562043309211731,20.0,0.0016663916176185012,0.03332783281803131,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2757887563784607e-05,0.022757887840270996,1000.0,3.608933866416919e-06,0.0036089338827878237,10.0,0.0032932383473962545,0.032932382076978683,100.0,1.5055647963890806e-05,0.0015055647818371654,0.0,0.0,0.0,9.7,0.005613205023109913,0.05444808676838875,1000.0,0.000191552666365169,0.19155266880989075,10000.0,1.6070973742898786e-06,0.016070973128080368
4875,0.3562806248664856,20.0,0.001671206089667976,0.033424120396375656,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.264751856273506e-05,0.022647518664598465,1000.0,3.5539953842089744e-06,0.0035539953969419003,10.0,0.003286389634013176,0.03286389634013176,100.0,1.5067712411109824e-05,0.0015067711938172579,0.0,0.0,0.0,9.75,0.005608373787254095,0.05468164384365082,1000.0,0.00019159071962349117,0.19159072637557983,10000.0,1.6011952084227232e-06,0.016011951491236687
4900,0.35651054978370667,20.0,0.0016762309242039919,0.03352461755275726,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2565513063455e-05,0.022565513849258423,1000.0,3.5444711556920083e-06,0.003544471226632595,10.0,0.0032774785067886114,0.03277478367090225,100.0,1.5048310160636902e-05,0.0015048310160636902,0.0,0.0,0.0,9.8,0.0056113433092832565,0.05499116703867912,1000.0,0.00019161506497766823,0.1916150599718094,10000.0,1.59901082952274e-06,0.015990108251571655
4925,0.3570469617843628,20.0,0.0016811315435916185,0.033622629940509796,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.255910476378631e-05,0.02255910448729992,1000.0,3.613435865190695e-06,0.003613435896113515,10.0,0.003271005116403103,0.03271005302667618,100.0,1.5057074051583186e-05,0.0015057073906064034,0.0,0.0,0.0,9.85,0.00561527581885457,0.05531046912074089,1000.0,0.00019164476543664932,0.19164475798606873,10000.0,1.6080799696283066e-06,0.01608080044388771
4950,0.3571477234363556,20.0,0.0016863173805177212,0.03372634947299957,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2454243662650697e-05,0.022454243153333664,1000.0,3.5586112971941475e-06,0.0035586112644523382,10.0,0.00326264975592494,0.032626498490571976,100.0,1.503907060396159e-05,0.0015039070276543498,0.0,0.0,0.0,9.9,0.005616690963506699,0.055605240166187286,1000.0,0.00019169252482242882,0.1916925311088562,10000.0,1.598034032213036e-06,0.015980340540409088
4975,0.3573482632637024,20.0,0.0016917382599785924,0.03383476659655571,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2398366127163172e-05,0.022398365661501884,1000.0,3.6004116736876313e-06,0.003600411582738161,10.0,0.003253605216741562,0.03253605216741562,100.0,1.5033615454740357e-05,0.0015033615054562688,0.0,0.0,0.0,9.95,0.0056046172976493835,0.055765941739082336,1000.0,0.00019175917259417474,0.1917591691017151,10000.0,1.595020194145036e-06,0.015950201079249382
