iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
102,0.02335162,0.00000213,0.00000114,0.00000312,0.00141739,0.00106823,0.00176656,21.22084427,28.43749046,14.00419617,3.05873656,-0.13546015,-0.18254493,1.16628504
103,0.02286629,0.00000209,0.00000112,0.00000307,0.00140504,0.00105807,0.00175200,20.77191162,27.89330673,13.65051842,3.05903363,-0.13555752,-0.18296482,1.16587877
104,0.02239545,0.00000206,0.00000110,0.00000302,0.00139283,0.00104783,0.00173783,20.33657837,27.36559486,13.30756092,3.05932689,-0.13565369,-0.18337940,1.16547728
105,0.02193513,0.00000202,0.00000108,0.00000297,0.00138112,0.00103837,0.00172387,19.91028023,26.84690475,12.97365570,3.05961609,-0.13574861,-0.18378882,1.16508055
106,0.02148766,0.00000199,0.00000106,0.00000293,0.00136960,0.00102883,0.00171037,19.49584961,26.34120560,12.65049458,3.05990195,-0.13584243,-0.18419327,1.16468835
107,0.02105374,0.00000196,0.00000104,0.00000288,0.00135838,0.00101961,0.00169716,19.09388351,25.85262299,12.33514500,3.06018400,-0.13593520,-0.18459280,1.16430068
108,0.02063276,0.00000193,0.00000102,0.00000284,0.00134754,0.00101074,0.00168434,18.70357513,25.37426186,12.03289032,3.06046343,-0.13602699,-0.18498741,1.16391754
109,0.02022329,0.00000190,0.00000100,0.00000279,0.00133690,0.00100207,0.00167172,18.32400131,24.90853500,11.73946857,3.06073952,-0.13611774,-0.18537715,1.16353905
110,0.01982639,0.00000187,0.00000099,0.00000275,0.00132669,0.00099384,0.00165954,17.95558929,24.45673370,11.45444679,3.06101322,-0.13620760,-0.18576211,1.16316509
111,0.01943897,0.00000184,0.00000097,0.00000271,0.00131664,0.00098578,0.00164750,17.59607315,24.01411438,11.17803001,3.06128430,-0.13629662,-0.18614236,1.16279542
112,0.01906213,0.00000182,0.00000096,0.00000268,0.00130664,0.00097749,0.00163578,17.24659157,23.58397102,10.90921307,3.06155205,-0.13638484,-0.18651798,1.16243005
113,0.01869610,0.00000179,0.00000094,0.00000264,0.00129703,0.00096968,0.00162438,16.90676689,23.16383171,10.64970303,3.06181741,-0.13647243,-0.18688919,1.16206884
114,0.01833572,0.00000176,0.00000093,0.00000260,0.00128775,0.00096236,0.00161314,16.57162476,22.74868011,10.39456749,3.06208014,-0.13655935,-0.18725596,1.16171169
115,0.01798896,0.00000174,0.00000091,0.00000257,0.00127853,0.00095485,0.00160222,16.24962997,22.34994698,10.14931107,3.06234097,-0.13664562,-0.18761855,1.16135836
116,0.01764748,0.00000172,0.00000090,0.00000253,0.00126957,0.00094757,0.00159157,15.93208122,21.95542336,9.90874004,3.06259942,-0.13673118,-0.18797693,1.16100907
117,0.01731769,0.00000169,0.00000089,0.00000250,0.00126093,0.00094077,0.00158109,15.62533379,21.57520103,9.67546654,3.06285572,-0.13681631,-0.18833113,1.16066372
118,0.01699637,0.00000167,0.00000087,0.00000247,0.00125233,0.00093385,0.00157081,15.32669163,21.20372009,9.44966316,3.06311011,-0.13690089,-0.18868116,1.16032231
119,0.01668410,0.00000165,0.00000086,0.00000244,0.00124399,0.00092725,0.00156074,15.03633690,20.84189796,9.23077488,3.06336308,-0.13698481,-0.18902698,1.15998507
120,0.01638031,0.00000163,0.00000085,0.00000241,0.00123592,0.00092076,0.00155108,14.75357246,20.48903084,9.01811504,3.06361461,-0.13706806,-0.18936870,1.15965176
121,0.01608202,0.00000161,0.00000084,0.00000238,0.00122805,0.00091465,0.00154145,14.47577477,20.14243698,8.80911160,3.06386423,-0.13715087,-0.18970664,1.15932214
122,0.01579239,0.00000159,0.00000082,0.00000235,0.00122016,0.00090812,0.00153220,14.20630550,19.80516243,8.60744858,3.06411242,-0.13723315,-0.19004081,1.15899611
123,0.01550726,0.00000157,0.00000081,0.00000232,0.00121258,0.00090220,0.00152296,13.94065285,19.47294235,8.40836430,3.06435966,-0.13731501,-0.19037132,1.15867376
124,0.01522980,0.00000155,0.00000080,0.00000229,0.00120507,0.00089610,0.00151404,13.68222618,19.14978409,8.21466827,3.06460500,-0.13739634,-0.19069827,1.15835476
125,0.01495965,0.00000153,0.00000079,0.00000227,0.00119778,0.00089027,0.00150530,13.43047523,18.83383942,8.02711105,3.06484938,-0.13747707,-0.19102176,1.15803921
126,0.01469436,0.00000151,0.00000078,0.00000224,0.00119058,0.00088450,0.00149666,13.18326569,18.52317429,7.84335804,3.06509256,-0.13755719,-0.19134183,1.15772712
127,0.01443795,0.00000149,0.00000077,0.00000221,0.00118352,0.00087880,0.00148825,12.94443798,18.22346687,7.66540909,3.06533384,-0.13763662,-0.19165851,1.15741837
128,0.01418688,0.00000148,0.00000076,0.00000219,0.00117663,0.00087336,0.00147990,12.71051979,17.92795372,7.49308538,3.06557393,-0.13771518,-0.19197178,1.15711308
