iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
124,0.30518287,0.00002559,0.00002025,0.00003093,0.00503278,0.00450153,0.00556403,55.91778564,64.41974640,47.41582489,1.17316878,-0.01929738,0.00181293,0.16261290
125,0.30506197,0.00002548,0.00002017,0.00003079,0.00502206,0.00449278,0.00555133,55.91555023,64.41654205,47.41455460,1.17326164,-0.01930191,0.00184076,0.16272737
126,0.30493391,0.00002538,0.00002010,0.00003066,0.00501154,0.00448416,0.00553892,55.91141510,64.40696716,47.41586685,1.17335391,-0.01930753,0.00188239,0.16284123
127,0.30482036,0.00002527,0.00002002,0.00003052,0.00500124,0.00447569,0.00552680,55.90967560,64.39855194,47.42080307,1.17344534,-0.01931514,0.00192326,0.16295454
128,0.30469626,0.00002517,0.00001995,0.00003039,0.00499114,0.00446751,0.00551476,55.90542984,64.39335632,47.41750336,1.17353606,-0.01932431,0.00194570,0.16306730
129,0.30458280,0.00002507,0.00001988,0.00003026,0.00498120,0.00445961,0.00550279,55.90295792,64.39618683,47.40972900,1.17362607,-0.01933507,0.00194402,0.16317953
130,0.30446360,0.00002497,0.00001981,0.00003013,0.00497132,0.00445179,0.00549085,55.89918518,64.40602875,47.39234161,1.17371535,-0.01934931,0.00191735,0.16329125
131,0.30435142,0.00002487,0.00001974,0.00003000,0.00496170,0.00444422,0.00547917,55.89627075,64.41426849,47.37827301,1.17380404,-0.01936541,0.00188928,0.16340241
132,0.30425155,0.00002477,0.00001968,0.00002987,0.00495229,0.00443685,0.00546773,55.89533997,64.42882538,47.36185455,1.17389190,-0.01938317,0.00185632,0.16351305
133,0.30413613,0.00002468,0.00001961,0.00002975,0.00494307,0.00442953,0.00545661,55.89087296,64.43072510,47.35102081,1.17397904,-0.01940224,0.00183846,0.16362315
134,0.30402830,0.00002459,0.00001955,0.00002964,0.00493411,0.00442225,0.00544596,55.88733673,64.42432404,47.35035324,1.17406547,-0.01942237,0.00184967,0.16373272
135,0.30392095,0.00002450,0.00001948,0.00002952,0.00492535,0.00441507,0.00543563,55.88343811,64.41143799,47.35543442,1.17415130,-0.01944259,0.00188017,0.16384178
136,0.30382723,0.00002442,0.00001942,0.00002941,0.00491670,0.00440796,0.00542544,55.88200378,64.40219879,47.36181259,1.17423642,-0.01946229,0.00190706,0.16395034
137,0.30372888,0.00002433,0.00001936,0.00002930,0.00490820,0.00440111,0.00541529,55.87934875,64.39669037,47.36200714,1.17432082,-0.01948397,0.00192108,0.16405845
138,0.30361706,0.00002425,0.00001930,0.00002920,0.00489981,0.00439437,0.00540524,55.87376022,64.39165497,47.35586548,1.17440450,-0.01950678,0.00191391,0.16416611
139,0.30353832,0.00002417,0.00001924,0.00002909,0.00489155,0.00438778,0.00539532,55.87450409,64.39880371,47.35020065,1.17448747,-0.01953097,0.00189664,0.16427329
140,0.30343118,0.00002408,0.00001919,0.00002898,0.00488343,0.00438133,0.00538553,55.86926270,64.39804077,47.34048462,1.17456996,-0.01955412,0.00187704,0.16438003
141,0.30333349,0.00002401,0.00001913,0.00002888,0.00487548,0.00437506,0.00537589,55.86556244,64.40051270,47.33061600,1.17465162,-0.01957718,0.00185766,0.16448632
142,0.30324572,0.00002393,0.00001908,0.00002878,0.00486757,0.00436870,0.00536645,55.86370087,64.40413666,47.32326889,1.17473269,-0.01959985,0.00183985,0.16459218
143,0.30314922,0.00002385,0.00001902,0.00002868,0.00485986,0.00436251,0.00535721,55.85969162,64.40322113,47.31616211,1.17481303,-0.01962410,0.00182517,0.16469763
144,0.30306530,0.00002378,0.00001897,0.00002858,0.00485234,0.00435651,0.00534818,55.85778427,64.40345764,47.31211090,1.17489278,-0.01965159,0.00181295,0.16480269
145,0.30296767,0.00002370,0.00001892,0.00002849,0.00484507,0.00435055,0.00533960,55.85260773,64.38939667,47.31581497,1.17497182,-0.01968289,0.00182427,0.16490732
146,0.30287534,0.00002364,0.00001887,0.00002840,0.00483800,0.00434463,0.00533137,55.84804916,64.36860657,47.32749176,1.17505038,-0.01971366,0.00185481,0.16501158
147,0.30278930,0.00002357,0.00001882,0.00002832,0.00483107,0.00433866,0.00532348,55.84441376,64.34494019,47.34388733,1.17512822,-0.01974585,0.00190278,0.16511549
148,0.30271223,0.00002350,0.00001877,0.00002824,0.00482438,0.00433291,0.00531586,55.84208679,64.31658173,47.36758804,1.17520547,-0.01978184,0.00195964,0.16521905
149,0.30261335,0.00002344,0.00001872,0.00002816,0.00481787,0.00432721,0.00530853,55.83501053,64.28526306,47.38475800,1.17528224,-0.01982170,0.00200624,0.16532223
150,0.30254444,0.00002338,0.00001867,0.00002808,0.00481140,0.00432166,0.00530113,55.83386230,64.26322937,47.40449142,1.17535830,-0.01986248,0.00204243,0.16542506
151,0.30244592,0.00002331,0.00001862,0.00002800,0.00480497,0.00431619,0.00529375,55.82667542,64.23879242,47.41455460,1.17543375,-0.01990340,0.00206216,0.16552761
152,0.30236503,0.00002325,0.00001857,0.00002792,0.00479848,0.00431080,0.00528616,55.82316589,64.22901917,47.41731262,1.17550874,-0.01994186,0.00205728,0.16562986
153,0.30228966,0.00002318,0.00001853,0.00002784,0.00479185,0.00430532,0.00527838,55.82101822,64.22978973,47.41224670,1.17558336,-0.01997585,0.00202929,0.16573186
154,0.30221722,0.00002312,0.00001848,0.00002776,0.00478522,0.00429994,0.00527050,55.81946182,64.24048615,47.39843750,1.17565739,-0.02000448,0.00198400,0.16583358
