iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
118,0.15118901,0.00003764,0.00003388,0.00004139,0.00613033,0.00582346,0.00643720,113.47897339,35.67972946,191.27821350,0.02953785,0.04120536,1.18751848,0.00993470,0.08362808,0.18469706
119,0.15034735,0.00003702,0.00003334,0.00004070,0.00607956,0.00577621,0.00638290,113.25801086,35.64249039,190.87353516,0.02960864,0.04134989,1.18776286,0.01003545,0.08366697,0.18506490
120,0.14952324,0.00003641,0.00003280,0.00004002,0.00602919,0.00572926,0.00632911,113.04450226,35.62122726,190.46777344,0.02967875,0.04149417,1.18800473,0.01017261,0.08370218,0.18543094
121,0.14871114,0.00003582,0.00003227,0.00003936,0.00597996,0.00568312,0.00627680,112.82415009,35.57730103,190.07099915,0.02974818,0.04163680,1.18824410,0.01027138,0.08373436,0.18579520
122,0.14791588,0.00003524,0.00003176,0.00003873,0.00593192,0.00563771,0.00622613,112.60143280,35.50480270,189.69805908,0.02981693,0.04177717,1.18848073,0.01030414,0.08376335,0.18615770
123,0.14713261,0.00003469,0.00003126,0.00003812,0.00588501,0.00559297,0.00617704,112.37261963,35.40206146,189.34318542,0.02988502,0.04191548,1.18871498,0.01027975,0.08378933,0.18651851
124,0.14636052,0.00003415,0.00003077,0.00003753,0.00583901,0.00554886,0.00612916,112.13977051,35.28362274,188.99591064,0.02995246,0.04205241,1.18894672,0.01022870,0.08381249,0.18687765
125,0.14560267,0.00003362,0.00003028,0.00003696,0.00579362,0.00550522,0.00608203,111.90976715,35.16006088,188.65946960,0.03001926,0.04218832,1.18917608,0.01016150,0.08383338,0.18723521
126,0.14485240,0.00003310,0.00002981,0.00003639,0.00574855,0.00546187,0.00603524,111.67961121,35.04196930,188.31726074,0.03008543,0.04232408,1.18940306,0.01011864,0.08385259,0.18759115
127,0.14411709,0.00003259,0.00002934,0.00003584,0.00570406,0.00541903,0.00598908,111.45381927,34.93136597,187.97627258,0.03015098,0.04245943,1.18962777,0.01008597,0.08387008,0.18794550
128,0.14338851,0.00003209,0.00002889,0.00003529,0.00565990,0.00537657,0.00594323,111.22695923,34.82416534,187.62976074,0.03021591,0.04259454,1.18984997,0.01007067,0.08388608,0.18829829
129,0.14267680,0.00003160,0.00002844,0.00003476,0.00561620,0.00533449,0.00589791,111.00796509,34.72946930,187.28645325,0.03028023,0.04272937,1.19007003,0.01006472,0.08390126,0.18864954
130,0.14197260,0.00003111,0.00002799,0.00003423,0.00557293,0.00529279,0.00585306,110.78784180,34.62994766,186.94573975,0.03034396,0.04286388,1.19028783,0.01006578,0.08391558,0.18899930
131,0.14128278,0.00003064,0.00002756,0.00003371,0.00553010,0.00525137,0.00580883,110.57334137,34.54388428,186.60279846,0.03040709,0.04299821,1.19050348,0.01007781,0.08392946,0.18934754
132,0.14060593,0.00003017,0.00002713,0.00003321,0.00548785,0.00521036,0.00576534,110.36184692,34.45960236,186.26408386,0.03046964,0.04313223,1.19071686,0.01009218,0.08394320,0.18969427
133,0.13993488,0.00002971,0.00002671,0.00003272,0.00544611,0.00516989,0.00572233,110.14694977,34.37689590,185.91700745,0.03053156,0.04326613,1.19092798,0.01012114,0.08395660,0.19003943
134,0.13927563,0.00002926,0.00002630,0.00003223,0.00540454,0.00512974,0.00567934,109.93872833,34.30398941,185.57347107,0.03059288,0.04340009,1.19113684,0.01016757,0.08397032,0.19038302
135,0.13862760,0.00002882,0.00002589,0.00003175,0.00536322,0.00508986,0.00563659,109.73549652,34.24930191,185.22169495,0.03065363,0.04353425,1.19134367,0.01023687,0.08398458,0.19072506
136,0.13799094,0.00002838,0.00002549,0.00003127,0.00532234,0.00505033,0.00559435,109.53559875,34.19348907,184.87770081,0.03071380,0.04366815,1.19154835,0.01030157,0.08399979,0.19106559
