iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
75,0.00576347,0.00000217,0.00000093,0.00000340,0.00140508,0.00096500,0.00184515,35.90745163,15.99891663,55.81598663,0.00277928,0.00218374,0.94864666,0.02696388,0.00238378,-0.03809213
76,0.00575881,0.00000217,0.00000093,0.00000341,0.00140566,0.00096498,0.00184634,35.83945465,15.98664570,55.69226456,0.00278374,0.00216076,0.94860661,0.02684802,0.00238003,-0.03787183
77,0.00575367,0.00000217,0.00000093,0.00000341,0.00140594,0.00096483,0.00184705,35.77651215,15.97437000,55.57865524,0.00278927,0.00213979,0.94855690,0.02675193,0.00240443,-0.03766094
78,0.00574850,0.00000217,0.00000093,0.00000341,0.00140591,0.00096453,0.00184729,35.72333908,15.96867180,55.47800446,0.00279580,0.00212079,0.94849825,0.02667604,0.00245371,-0.03745879
79,0.00574281,0.00000217,0.00000093,0.00000341,0.00140561,0.00096410,0.00184712,35.67372894,15.96212959,55.38533020,0.00280327,0.00210364,0.94843125,0.02661986,0.00252338,-0.03726470
80,0.00573651,0.00000217,0.00000093,0.00000341,0.00140502,0.00096352,0.00184652,35.62746811,15.95597935,55.29895782,0.00281162,0.00208819,0.94835657,0.02658203,0.00261102,-0.03707793
81,0.00573020,0.00000217,0.00000093,0.00000341,0.00140421,0.00096285,0.00184557,35.58863449,15.95413017,55.22314072,0.00282078,0.00207435,0.94827467,0.02656191,0.00271579,-0.03689773
82,0.00572339,0.00000216,0.00000093,0.00000340,0.00140319,0.00096209,0.00184429,35.55139160,15.94954681,55.15324020,0.00283068,0.00206188,0.94818640,0.02655671,0.00282998,-0.03672348
83,0.00571670,0.00000216,0.00000092,0.00000340,0.00140198,0.00096125,0.00184272,35.52164841,15.94979191,55.09350204,0.00284126,0.00205071,0.94809222,0.02656621,0.00295259,-0.03655452
84,0.00570981,0.00000216,0.00000092,0.00000339,0.00140065,0.00096039,0.00184092,35.49416351,15.95066166,55.03766632,0.00285247,0.00204063,0.94799274,0.02658740,0.00307900,-0.03639039
85,0.00570302,0.00000215,0.00000092,0.00000338,0.00139924,0.00095952,0.00183897,35.47039795,15.95371342,54.98707962,0.00286422,0.00203136,0.94788849,0.02661648,0.00320458,-0.03623055
86,0.00569600,0.00000215,0.00000092,0.00000337,0.00139779,0.00095869,0.00183688,35.44640732,15.95640087,54.93641281,0.00287648,0.00202270,0.94778001,0.02665107,0.00332619,-0.03607439
87,0.00568904,0.00000214,0.00000092,0.00000337,0.00139631,0.00095791,0.00183472,35.42400742,15.95999432,54.88802338,0.00288918,0.00201442,0.94766796,0.02668738,0.00344282,-0.03592144
88,0.00568221,0.00000214,0.00000092,0.00000336,0.00139484,0.00095718,0.00183250,35.40324402,15.96429634,54.84218979,0.00290226,0.00200641,0.94755280,0.02672515,0.00355050,-0.03577115
89,0.00567532,0.00000213,0.00000091,0.00000335,0.00139339,0.00095652,0.00183027,35.38160706,15.96944809,54.79376221,0.00291567,0.00199866,0.94743502,0.02676502,0.00364790,-0.03562282
90,0.00566841,0.00000213,0.00000091,0.00000334,0.00139199,0.00095593,0.00182805,35.35854340,15.97140121,54.74568939,0.00292936,0.00199092,0.94731504,0.02680358,0.00373098,-0.03547635
91,0.00566176,0.00000212,0.00000091,0.00000333,0.00139069,0.00095546,0.00182591,35.33546448,15.97662449,54.69430161,0.00294328,0.00198290,0.94719338,0.02683600,0.00379803,-0.03533128
92,0.00565506,0.00000212,0.00000091,0.00000333,0.00138947,0.00095513,0.00182382,35.30990601,15.97849941,54.64131546,0.00295739,0.00197450,0.94707036,0.02686187,0.00384866,-0.03518708
93,0.00564824,0.00000212,0.00000091,0.00000332,0.00138833,0.00095488,0.00182178,35.28107071,15.97901535,54.58312607,0.00297164,0.00196572,0.94694638,0.02688096,0.00388502,-0.03504334
94,0.00564181,0.00000211,0.00000091,0.00000331,0.00138731,0.00095476,0.00181986,35.25284958,15.98297882,54.52272034,0.00298600,0.00195654,0.94682181,0.02689420,0.00390607,-0.03489957
95,0.00563508,0.00000211,0.00000091,0.00000330,0.00138639,0.00095475,0.00181803,35.21895599,15.98211956,54.45579529,0.00300043,0.00194683,0.94669706,0.02689965,0.00390993,-0.03475557
96,0.00562843,0.00000211,0.00000091,0.00000330,0.00138555,0.00095483,0.00181627,35.18350601,15.98224449,54.38476562,0.00301489,0.00193650,0.94657212,0.02689611,0.00389472,-0.03461118
97,0.00562176,0.00000210,0.00000091,0.00000329,0.00138484,0.00095504,0.00181464,35.14446259,15.98013496,54.30878830,0.00302940,0.00192559,0.94644731,0.02688390,0.00386340,-0.03446626
98,0.00561508,0.00000210,0.00000091,0.00000329,0.00138422,0.00095533,0.00181310,35.10268402,15.97815609,54.22721481,0.00304390,0.00191404,0.94632280,0.02686217,0.00381725,-0.03432050
99,0.00560828,0.00000210,0.00000091,0.00000328,0.00138369,0.00095571,0.00181167,35.05683136,15.97239590,54.14126968,0.00305838,0.00190192,0.94619876,0.02683228,0.00375649,-0.03417365
100,0.00560177,0.00000210,0.00000091,0.00000328,0.00138327,0.00095619,0.00181035,35.01119614,15.96998405,54.05240631,0.00307283,0.00188929,0.94607532,0.02679509,0.00368424,-0.03402550
101,0.00559513,0.00000209,0.00000092,0.00000327,0.00138289,0.00095668,0.00180911,34.96253204,15.96570778,53.95935822,0.00308723,0.00187630,0.94595259,0.02675262,0.00360822,-0.03387590
102,0.00558880,0.00000209,0.00000092,0.00000327,0.00138252,0.00095717,0.00180788,34.91680908,15.96385956,53.86976242,0.00310157,0.00186310,0.94583064,0.02670704,0.00353372,-0.03372456
103,0.00558201,0.00000209,0.00000092,0.00000326,0.00138218,0.00095764,0.00180672,34.86533356,15.95573425,53.77493668,0.00311583,0.00184973,0.94570976,0.02665895,0.00346425,-0.03357128
104,0.00557568,0.00000209,0.00000092,0.00000326,0.00138186,0.00095812,0.00180560,34.81766510,15.95183277,53.68349457,0.00313000,0.00183619,0.94558984,0.02660843,0.00339982,-0.03341594
105,0.00556933,0.00000209,0.00000092,0.00000326,0.00138151,0.00095853,0.00180448,34.77034760,15.94732285,53.59337616,0.00314408,0.00182258,0.94547099,0.02655678,0.00334591,-0.03325843
106,0.00556291,0.00000209,0.00000092,0.00000325,0.00138116,0.00095892,0.00180340,34.72197723,15.94243240,53.50152588,0.00315805,0.00180894,0.94535333,0.02650509,0.00329972,-0.03309881
107,0.00555669,0.00000208,0.00000092,0.00000325,0.00138077,0.00095923,0.00180232,34.67635345,15.93817711,53.41453171,0.00317192,0.00179534,0.94523680,0.02645450,0.00326292,-0.03293704
108,0.00555040,0.00000208,0.00000092,0.00000324,0.00138037,0.00095949,0.00180125,34.63005447,15.93294811,53.32716370,0.00318569,0.00178182,0.94512135,0.02640613,0.00323505,-0.03277309
109,0.00554426,0.00000208,0.00000092,0.00000324,0.00137996,0.00095972,0.00180019,34.58552551,15.93001556,53.24103928,0.00319935,0.00176842,0.94500721,0.02636087,0.00321162,-0.03260687
110,0.00553792,0.00000208,0.00000092,0.00000324,0.00137952,0.00095990,0.00179914,34.53949738,15.92593193,53.15306091,0.00321289,0.00175514,0.94489413,0.02631905,0.00319318,-0.03243845
111,0.00553160,0.00000208,0.00000092,0.00000323,0.00137908,0.00096003,0.00179812,34.49326324,15.92140102,53.06512451,0.00322633,0.00174205,0.94478226,0.02628185,0.00317789,-0.03226786
