iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
201,0.28578556,0.28430298,2730.01342773,0.72326905,0.75931633,2.34070516,-0.02997314,-0.48899215,0.72062796
202,0.27898374,0.27749649,2689.40087891,0.72681624,0.76044470,2.34558582,-0.02982398,-0.48805812,0.72204882
203,0.27240106,0.27090922,2649.11718750,0.73031837,0.76152647,2.35040259,-0.02967666,-0.48710236,0.72344804
204,0.26603165,0.26453534,2609.16479492,0.73377508,0.76256239,2.35515547,-0.02953119,-0.48612535,0.72482580
205,0.25987050,0.25836974,2569.55102539,0.73718631,0.76355302,2.35984397,-0.02938757,-0.48512760,0.72618222
206,0.25391141,0.25240636,2530.27954102,0.74055195,0.76449919,2.36446857,-0.02924583,-0.48410955,0.72751755
207,0.24814968,0.24664041,2491.35595703,0.74387175,0.76540136,2.36902857,-0.02910596,-0.48307171,0.72883189
208,0.24257970,0.24106629,2452.78417969,0.74714565,0.76626039,2.37352419,-0.02896798,-0.48201460,0.73012543
209,0.23719588,0.23567842,2414.56738281,0.75037372,0.76707691,2.37795568,-0.02883191,-0.48093864,0.73139840
210,0.23199333,0.23047192,2376.70825195,0.75355577,0.76785153,2.38232279,-0.02869776,-0.47984436,0.73265094
211,0.22696716,0.22544187,2339.21362305,0.75669187,0.76858509,2.38662529,-0.02856555,-0.47873226,0.73388320
212,0.22211196,0.22058290,2302.08569336,0.75978190,0.76927829,2.39086366,-0.02843528,-0.47760281,0.73509544
213,0.21742254,0.21588980,2265.32543945,0.76282597,0.76993191,2.39503813,-0.02830697,-0.47645652,0.73628783
214,0.21289450,0.21135812,2228.93798828,0.76582414,0.77054650,2.39914846,-0.02818062,-0.47529387,0.73746055
215,0.20852296,0.20698306,2192.92529297,0.76877648,0.77112293,2.40319467,-0.02805623,-0.47411534,0.73861384
216,0.20430286,0.20275952,2157.28881836,0.77168298,0.77166182,2.40717745,-0.02793382,-0.47292143,0.73974782
217,0.20022999,0.19868328,2122.03222656,0.77454370,0.77216399,2.41109657,-0.02781336,-0.47171262,0.74086273
218,0.19629946,0.19474947,2087.15747070,0.77735901,0.77263010,2.41495252,-0.02769487,-0.47048938,0.74195880
219,0.19250692,0.19095373,2052.66528320,0.78012890,0.77306104,2.41874552,-0.02757834,-0.46925223,0.74303621
220,0.18884793,0.18729162,2018.55725098,0.78285348,0.77345735,2.42247581,-0.02746375,-0.46800163,0.74409515
221,0.18531862,0.18375927,1984.83728027,0.78553289,0.77381992,2.42614341,-0.02735109,-0.46673808,0.74513584
222,0.18191439,0.18035208,1951.50476074,0.78816754,0.77414948,2.42974901,-0.02724035,-0.46546206,0.74615848
