iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
140,0.00598292,0.00000019,0.00000011,0.00000027,0.00043039,0.00033862,0.00052216,5.78925896,2.67104197,8.90747643,2.57021880,-0.01274345,0.04303117,0.15858871
141,0.00597548,0.00000019,0.00000011,0.00000027,0.00043029,0.00033810,0.00052249,5.78182411,2.65854502,8.90510368,2.57189131,-0.01276801,0.04308059,0.15672052
142,0.00596897,0.00000019,0.00000011,0.00000027,0.00043019,0.00033754,0.00052285,5.77532005,2.64595604,8.90468407,2.57354665,-0.01277673,0.04313477,0.15487215
143,0.00596193,0.00000019,0.00000011,0.00000027,0.00043010,0.00033706,0.00052315,5.76828766,2.63381219,8.90276337,2.57517052,-0.01277309,0.04319634,0.15304363
144,0.00595412,0.00000019,0.00000011,0.00000027,0.00043009,0.00033672,0.00052345,5.76043224,2.62166834,8.89919567,2.57676172,-0.01276696,0.04326419,0.15123168
145,0.00594941,0.00000019,0.00000011,0.00000027,0.00043002,0.00033632,0.00052372,5.75571489,2.61302495,8.89840508,2.57834148,-0.01275334,0.04333395,0.14943674
146,0.00594288,0.00000019,0.00000011,0.00000027,0.00042993,0.00033576,0.00052411,5.74916649,2.60121894,8.89711380,2.57993579,-0.01272908,0.04339676,0.14766270
147,0.00593590,0.00000019,0.00000011,0.00000028,0.00042985,0.00033514,0.00052455,5.74216557,2.58595848,8.89837265,2.58153677,-0.01269171,0.04345521,0.14590976
148,0.00592885,0.00000019,0.00000011,0.00000028,0.00042967,0.00033438,0.00052496,5.73515511,2.57077479,8.89953518,2.58313322,-0.01263767,0.04351077,0.14417592
149,0.00592201,0.00000019,0.00000011,0.00000028,0.00042951,0.00033362,0.00052539,5.72834206,2.55417871,8.90250492,2.58472085,-0.01257877,0.04356066,0.14245698
150,0.00591603,0.00000019,0.00000011,0.00000028,0.00042939,0.00033295,0.00052584,5.72235537,2.53871894,8.90599155,2.58628821,-0.01251599,0.04360889,0.14075223
151,0.00590996,0.00000019,0.00000011,0.00000028,0.00042922,0.00033231,0.00052612,5.71634007,2.52183104,8.91084957,2.58782101,-0.01243872,0.04365620,0.13906267
152,0.00590535,0.00000019,0.00000011,0.00000028,0.00042909,0.00033178,0.00052639,5.71177387,2.50796771,8.91557980,2.58932376,-0.01236362,0.04370194,0.13737983
153,0.00589920,0.00000019,0.00000011,0.00000028,0.00042904,0.00033156,0.00052651,5.70562553,2.49283028,8.91842079,2.59077191,-0.01229585,0.04375422,0.13570568
154,0.00589124,0.00000019,0.00000011,0.00000028,0.00042907,0.00033158,0.00052656,5.69762707,2.47683287,8.91842079,2.59217405,-0.01224329,0.04381062,0.13403901
