iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
279,0.00493156,0.00483936,0.00032802,0.09187035,0.00000018,1.35405147,-0.00042502
280,0.00493156,0.00483936,0.00032839,0.09187042,0.00000018,1.35405159,-0.00042523
281,0.00493156,0.00483936,0.00032839,0.09187047,0.00000018,1.35405183,-0.00042539
282,0.00493156,0.00483936,0.00032876,0.09187051,0.00000018,1.35405183,-0.00042551
283,0.00493156,0.00483936,0.00032876,0.09187052,0.00000018,1.35405195,-0.00042558
284,0.00493156,0.00483936,0.00032876,0.09187055,0.00000018,1.35405195,-0.00042563
285,0.00493156,0.00483936,0.00032876,0.09187055,0.00000018,1.35405195,-0.00042563
286,0.00493156,0.00483936,0.00032876,0.09187055,0.00000018,1.35405195,-0.00042561
287,0.00493156,0.00483936,0.00032876,0.09187052,0.00000018,1.35405195,-0.00042557
288,0.00493156,0.00483936,0.00032876,0.09187051,0.00000018,1.35405183,-0.00042550
289,0.00493156,0.00483936,0.00032839,0.09187049,0.00000018,1.35405183,-0.00042540
290,0.00493156,0.00483936,0.00032839,0.09187045,0.00000018,1.35405171,-0.00042529
291,0.00493156,0.00483936,0.00032802,0.09187042,0.00000018,1.35405159,-0.00042516
292,0.00493156,0.00483936,0.00032802,0.09187038,0.00000018,1.35405159,-0.00042502
293,0.00493156,0.00483936,0.00032765,0.09187035,0.00000018,1.35405147,-0.00042486
294,0.00493156,0.00483936,0.00032729,0.09187031,0.00000018,1.35405135,-0.00042469
295,0.00493156,0.00483936,0.00032728,0.09187026,0.00000018,1.35405123,-0.00042451
296,0.00493156,0.00483936,0.00032692,0.09187020,0.00000018,1.35405111,-0.00042433
297,0.00493156,0.00483936,0.00032655,0.09187014,0.00000018,1.35405099,-0.00042413
298,0.00493156,0.00483936,0.00032618,0.09187009,0.00000018,1.35405087,-0.00042393
299,0.00493156,0.00483937,0.00032582,0.09187004,0.00000018,1.35405076,-0.00042373
300,0.00493156,0.00483937,0.00032545,0.09186998,0.00000018,1.35405076,-0.00042352
301,0.00493156,0.00483937,0.00032508,0.09186993,0.00000018,1.35405064,-0.00042331
302,0.00493156,0.00483937,0.00032509,0.09186988,0.00000018,1.35405052,-0.00042310
303,0.00493156,0.00483937,0.00032472,0.09186982,0.00000018,1.35405040,-0.00042289
304,0.00493156,0.00483937,0.00032435,0.09186976,0.00000018,1.35405016,-0.00042268
305,0.00493156,0.00483937,0.00032398,0.09186971,0.00000018,1.35405004,-0.00042247
306,0.00493156,0.00483937,0.00032361,0.09186966,0.00000018,1.35404992,-0.00042226
307,0.00493156,0.00483937,0.00032325,0.09186961,0.00000018,1.35404980,-0.00042205
308,0.00493156,0.00483937,0.00032289,0.09186955,0.00000018,1.35404968,-0.00042185
309,0.00493156,0.00483937,0.00032289,0.09186950,0.00000018,1.35404956,-0.00042165
310,0.00493156,0.00483937,0.00032253,0.09186944,0.00000018,1.35404944,-0.00042145
311,0.00493156,0.00483937,0.00032216,0.09186938,0.00000018,1.35404932,-0.00042125
