iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
204,0.02805003,0.02795157,0.00381312,0.09464440,0.00000023,1.36021566,0.00048198
205,0.02805003,0.02795158,0.00380927,0.09464546,0.00000023,1.36021805,0.00048175
206,0.02805001,0.02795156,0.00380506,0.09464642,0.00000023,1.36022019,0.00048149
207,0.02805001,0.02795156,0.00380136,0.09464726,0.00000023,1.36022198,0.00048121
208,0.02805002,0.02795157,0.00379586,0.09464799,0.00000023,1.36022365,0.00048093
209,0.02805002,0.02795158,0.00379214,0.09464863,0.00000023,1.36022508,0.00048068
210,0.02805001,0.02795157,0.00379009,0.09464918,0.00000023,1.36022627,0.00048048
211,0.02805003,0.02795160,0.00378658,0.09464964,0.00000023,1.36022723,0.00048032
212,0.02805002,0.02795159,0.00378446,0.09465002,0.00000023,1.36022818,0.00048021
213,0.02805002,0.02795159,0.00378457,0.09465032,0.00000023,1.36022878,0.00048017
214,0.02805002,0.02795158,0.00378453,0.09465054,0.00000023,1.36022925,0.00048017
215,0.02805002,0.02795159,0.00378443,0.09465071,0.00000023,1.36022961,0.00048022
216,0.02805001,0.02795157,0.00378616,0.09465080,0.00000023,1.36022985,0.00048029
217,0.02805002,0.02795158,0.00378827,0.09465083,0.00000023,1.36022997,0.00048037
218,0.02805002,0.02795158,0.00378820,0.09465081,0.00000023,1.36022985,0.00048044
219,0.02805001,0.02795157,0.00379000,0.09465076,0.00000023,1.36022973,0.00048050
220,0.02805003,0.02795159,0.00379041,0.09465067,0.00000023,1.36022961,0.00048054
221,0.02805003,0.02795159,0.00379043,0.09465052,0.00000023,1.36022925,0.00048055
222,0.02805003,0.02795159,0.00379045,0.09465036,0.00000023,1.36022878,0.00048055
223,0.02805003,0.02795159,0.00379042,0.09465016,0.00000023,1.36022842,0.00048053
224,0.02805001,0.02795157,0.00379002,0.09464993,0.00000023,1.36022794,0.00048051
225,0.02805001,0.02795157,0.00379004,0.09464969,0.00000023,1.36022735,0.00048050
226,0.02805001,0.02795157,0.00379000,0.09464944,0.00000023,1.36022675,0.00048050
227,0.02805001,0.02795157,0.00379009,0.09464917,0.00000023,1.36022627,0.00048052
228,0.02805003,0.02795159,0.00379045,0.09464889,0.00000023,1.36022568,0.00048056
229,0.02805002,0.02795158,0.00379209,0.09464859,0.00000023,1.36022496,0.00048062
230,0.02805002,0.02795158,0.00379216,0.09464830,0.00000023,1.36022437,0.00048070
231,0.02805003,0.02795159,0.00379428,0.09464801,0.00000023,1.36022365,0.00048080
232,0.02805002,0.02795157,0.00379585,0.09464771,0.00000023,1.36022305,0.00048091
233,0.02805003,0.02795159,0.00379788,0.09464742,0.00000023,1.36022246,0.00048101
234,0.02805002,0.02795157,0.00379961,0.09464713,0.00000023,1.36022174,0.00048110
235,0.02805002,0.02795157,0.00379961,0.09464686,0.00000023,1.36022115,0.00048118
236,0.02805001,0.02795156,0.00380141,0.09464658,0.00000023,1.36022043,0.00048124
237,0.02805003,0.02795158,0.00380169,0.09464630,0.00000023,1.36021996,0.00048129
238,0.02805002,0.02795157,0.00380344,0.09464604,0.00000023,1.36021936,0.00048132
239,0.02805002,0.02795157,0.00380351,0.09464579,0.00000023,1.36021876,0.00048133
240,0.02805002,0.02795157,0.00380335,0.09464555,0.00000023,1.36021829,0.00048134
241,0.02805002,0.02795157,0.00380344,0.09464533,0.00000023,1.36021781,0.00048133
242,0.02805002,0.02795157,0.00380346,0.09464511,0.00000023,1.36021721,0.00048134
243,0.02805002,0.02795157,0.00380343,0.09464491,0.00000023,1.36021674,0.00048135
244,0.02805002,0.02795157,0.00380342,0.09464473,0.00000023,1.36021650,0.00048137
245,0.02805002,0.02795157,0.00380345,0.09464456,0.00000023,1.36021602,0.00048142
246,0.02805001,0.02795156,0.00380514,0.09464440,0.00000023,1.36021566,0.00048148
247,0.02805002,0.02795157,0.00380715,0.09464425,0.00000023,1.36021531,0.00048156
