iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
498,0.6037154197692871,1.0,3.896607813658193e-05,3.896607813658193e-05,20.0,0.00011592765076784417,0.0023185530153568834,10.0,0.011110340245068073,0.11110340245068073,1.0,0.00027075508842244744,0.00027075508842244744,2.4862431215607805,0.01216190867125988,0.030237461778970288,500.0,0.0005237899022176862,0.2618949511088431,200.0,0.0007462856010533869,0.14925712021067739,0.24862431215607803,0.07532614469528198,0.01872791091223369,0.00024862431215607803,120.12638854980469,0.02986634072498896,700000,700000,3079
499,0.6036143898963928,1.0,3.902975731762126e-05,3.902975731762126e-05,20.0,0.00011567119508981705,0.002313423901796341,10.0,0.01112524513155222,0.1112524513155222,1.0,0.0002709867840167135,0.0002709867840167135,2.4912456228114057,0.0120994346216321,0.030142663539633744,500.0,0.000523294904269278,0.261647452134639,200.0,0.0007462997455149889,0.14925994910299778,0.24912456228114058,0.07530360668897629,0.018759978054582387,0.0002491245622811406,120.13471221923828,0.029928507596388525,700000,700000,3070
500,0.6036622524261475,1.0,3.909110091626644e-05,3.909110091626644e-05,20.0,0.00011531829659361392,0.0023063659318722785,10.0,0.011139694601297379,0.11139694601297379,1.0,0.00027114132535643876,0.00027114132535643876,2.496248124062031,0.012094251811504364,0.03019025339640159,500.0,0.0005228146910667419,0.26140734553337097,200.0,0.0007463368820026517,0.14926737640053034,0.2496248124062031,0.07529168576002121,0.018794672933592087,0.0002496248124062031,120.13652801513672,0.02998905826891107,700000,700000,3077
501,0.6037424802780151,1.0,3.914917033398524e-05,3.914917033398524e-05,20.0,0.00011495835497044027,0.0022991670994088054,10.0,0.011153963394463062,0.11153963394463062,1.0,0.00027114132535643876,0.00027114132535643876,2.5012506253126565,0.0121039729565382,0.030275069926308656,500.0,0.0005223299376666546,0.2611649688333273,200.0,0.0007463960209861398,0.14927920419722795,0.25012506253126565,0.07526592910289764,0.01882589522333608,0.0002501250625312656,120.13296508789062,0.030048265404674993,700000,700000,3078
502,0.6038680076599121,1.0,3.918768561561592e-05,3.918768561561592e-05,20.0,0.00011456820357125252,0.0022913640714250505,10.0,0.011168250814080238,0.11168250814080238,1.0,0.00027114132535643876,0.00027114132535643876,2.5062531265632817,0.012129932641983032,0.030400681608971983,500.0,0.0005218633450567722,0.2609316725283861,200.0,0.0007464548107236624,0.14929096214473248,0.25062531265632815,0.07523191720247269,0.018855022770604708,0.00025062531265632816,120.12144470214844,0.030105474635205787,700000,700000,3068
503,0.6038523316383362,1.0,3.9223352359840646e-05,3.9223352359840646e-05,20.0,0.0001142225373769179,0.002284450747538358,10.0,0.011182975023984909,0.11182975023984909,1.0,0.00027114132535643876,0.00027114132535643876,2.511255627813907,0.012097934260964394,0.030381005497769512,500.0,0.000521402689628303,0.2607013448141515,200.0,0.0007464898517355323,0.14929797034710646,0.2511255627813907,0.07519938051700592,0.01888448675314506,0.0002511255627813907,120.11115264892578,0.030162980805283013,700000,700000,3064
504,0.6040741801261902,1.0,3.924938209820539e-05,3.924938209820539e-05,20.0,0.00011397449270589277,0.0022794898541178554,10.0,0.011198065243661404,0.11198065243661404,1.0,0.00027114132535643876,0.00027114132535643876,2.516258129064532,0.012159155681729317,0.030595574326712584,500.0,0.00052095134742558,0.26047567371279,200.0,0.0007465013768523932,0.14930027537047863,0.25162581290645325,0.07516409456729889,0.018913226396874108,0.0002516258129064532,120.09452819824219,0.030218883283499656,700000,700000,3082
505,0.6037098169326782,1.0,3.92869915231131e-05,3.92869915231131e-05,20.0,0.00011389850988052785,0.002277970197610557,10.0,0.01121350098401308,0.1121350098401308,1.0,0.00027152785332873464,0.00027152785332873464,2.5212606303151577,0.011984304524958134,0.03021555518048474,500.0,0.0005205167690292001,0.26025838451460004,200.0,0.0007464751251973212,0.14929502503946424,0.25212606303151575,0.0751262754201889,0.01894129205191356,0.00025212606303151575,120.08193969726562,0.030275786697059465,700000,700000,3078
506,0.6041364669799805,1.0,3.932803883799352e-05,3.932803883799352e-05,20.0,0.00011386371625121683,0.0022772743250243366,10.0,0.011228780262172222,0.11228780262172222,1.0,0.00027168256929144263,0.00027168256929144263,2.526263131565783,0.012124355882406235,0.030629313259705596,500.0,0.0005200814921408892,0.2600407460704446,200.0,0.0007464603986591101,0.149292079731822,0.2526263131565783,0.0750758945941925,0.01896614645826274,0.0002526263131565783,120.06694030761719,0.030332068461904293,700000,700000,3087
507,0.603928804397583,1.0,3.9371887396555394e-05,3.9371887396555394e-05,20.0,0.00011385627294657752,0.0022771254589315504,10.0,0.011243977583944798,0.11243977583944798,1.0,0.0002719146723393351,0.0002719146723393351,2.531265632816408,0.012008103542029858,0.03039569981124116,500.0,0.000519663211889565,0.2598316059447825,200.0,0.0007464524242095649,0.14929048484191298,0.2531265632816408,0.07504401355981827,0.01899563324725765,0.00025312656328164084,120.0473403930664,0.030387170704798204,700000,700000,3071
508,0.6044753193855286,1.0,3.9389509765896946e-05,3.9389509765896946e-05,20.0,0.0001138117368100211,0.002276234736200422,10.0,0.011258391663432121,0.11258391663432121,1.0,0.0002719146723393351,0.0002719146723393351,2.5362681340670337,0.012168334797024727,0.03086215979035286,500.0,0.0005192502867430449,0.2596251433715224,200.0,0.0007464354857802391,0.14928709715604782,0.25362681340670334,0.07500869035720825,0.019024215113108846,0.00025362681340670334,120.27608489990234,0.03050524014219634,700000,700000,3094
509,0.6043062806129456,1.0,3.9421884139301255e-05,3.9421884139301255e-05,20.0,0.00011372036533430219,0.0022744073066860437,10.0,0.011272504925727844,0.11272504925727844,1.0,0.0002720695047173649,0.0002720695047173649,2.541270635317659,0.012121613137423992,0.030804299518816348,500.0,0.0005188281065784395,0.25941405328921974,200.0,0.0007464358350262046,0.14928716700524092,0.2541270635317659,0.07497997581958771,0.019054441078714637,0.0002541270635317659,119.76448059082031,0.030435395767952334,700000,700000,3099
510,0.6044153571128845,1.0,3.947548975702375e-05,3.947548975702375e-05,20.0,0.00011343306687194854,0.002268661337438971,10.0,0.011286458000540733,0.11286458000540733,1.0,0.0002722243661992252,0.0002722243661992252,2.546273136568284,0.012144269421696663,0.030922626991713862,500.0,0.0005183668108657002,0.2591834054328501,200.0,0.0007464543450623751,0.149290869012475,0.2546273136568284,0.07494688779115677,0.019083524705202,0.00025462731365682843,119.7436294555664,0.03048999869578955,700000,700000,3096
511,0.6040316820144653,1.0,3.956340151489712e-05,3.956340151489712e-05,20.0,0.00011305267980787903,0.0022610535961575806,10.0,0.011299682781100273,0.11299682781100273,1.0,0.0002726116799749434,0.0002726116799749434,2.5512756378189096,0.012175998650491238,0.031064328723114217,500.0,0.0005178790306672454,0.2589395153336227,200.0,0.0007465063827112317,0.14930127654224634,0.25512756378189094,0.07490715384483337,0.019110879670267644,0.000255127563781891,117.76708221435547,0.030045628779050173,700000,700000,3098
512,0.6039654016494751,1.0,3.963147901231423e-05,3.963147901231423e-05,20.0,0.00011275152064627036,0.0022550304129254073,10.0,0.011312881484627724,0.11312881484627724,1.0,0.0002729992556851357,0.0002729992556851357,2.556278139069535,0.012107747606933117,0.030950770520974603,500.0,0.0005175127880647779,0.2587563940323889,200.0,0.0007465286180377007,0.14930572360754013,0.2556278139069535,0.07486795634031296,0.01913833201095544,0.00025562781390695347,117.8184814453125,0.030117680849702195,700000,700000,3089
513,0.6041187644004822,1.0,3.966055373894051e-05,3.966055373894051e-05,20.0,0.00011257696314714849,0.00225153926294297,10.0,0.011326683685183525,0.11326683685183525,1.0,0.00027323196991346776,0.00027323196991346776,2.56128064032016,0.012100000865757465,0.03099149796532177,500.0,0.0005172031815163791,0.25860159075818956,200.0,0.0007465229136869311,0.14930458273738623,0.256128064032016,0.07482066005468369,0.019163670809403725,0.000256128064032016,118.01188659667969,0.030226156046773388,700000,700000,3077
514,0.6041976809501648,1.0,3.969940007664263e-05,3.969940007664263e-05,20.0,0.00011246028589084744,0.002249205717816949,10.0,0.011341133154928684,0.11341133154928684,1.0,0.00027338715153746307,0.00027338715153746307,2.566283141570785,0.012061387300491333,0.03095293489320687,500.0,0.0005169025389477611,0.25845126947388053,200.0,0.0007465065573342144,0.1493013114668429,0.25662831415707854,0.07475154846906662,0.019183363864247713,0.00025662831415707856,118.20671081542969,0.030335188918617025,700000,700000,3105
515,0.6043318510055542,1.0,3.973452840000391e-05,3.973452840000391e-05,20.0,0.00011250789975747466,0.0022501579951494932,10.0,0.011355962604284286,0.11355962604284286,1.0,0.0002730768173933029,0.0002730768173933029,2.571285642821411,0.01208224706351757,0.031066908407443878,500.0,0.0005165999755263329,0.2582999877631664,200.0,0.0007464942755177617,0.14929885510355234,0.2571285642821411,0.07467379420995712,0.019200765494706337,0.00025712856428214106,118.00613403320312,0.03034274782044342,700000,700000,3080
516,0.6044725775718689,1.0,3.978236054535955e-05,3.978236054535955e-05,20.0,0.00011277043086010963,0.0022554086172021925,10.0,0.011371429078280926,0.11371429078280926,1.0,0.0002726891834754497,0.0002726891834754497,2.576288144072036,0.0120992511510849,0.03117115729268996,500.0,0.0005162242450751364,0.2581121225375682,200.0,0.0007464935770258307,0.14929871540516615,0.2576288144072036,0.07460032403469086,0.01921919303545062,0.0002576288144072036,117.95719146728516,0.030389171388520188,700000,700000,3087
517,0.6041773557662964,1.0,3.986521187471226e-05,3.986521187471226e-05,20.0,0.00011315554002067074,0.002263110800413415,10.0,0.011387175880372524,0.11387175880372524,1.0,0.0002724567020777613,0.0002724567020777613,2.581290645322661,0.011963771656155586,0.030881971858810815,500.0,0.0005157423438504338,0.2578711719252169,200.0,0.0007465187809430063,0.14930375618860126,0.25812906453226614,0.07453849911689758,0.01924055304868392,0.00025812906453226615,117.89727783203125,0.030432714037682905,700000,700000,3073
518,0.604514479637146,1.0,3.995171209680848e-05,3.995171209680848e-05,20.0,0.0001136622013291344,0.002273244026582688,10.0,0.011401676572859287,0.11401676572859287,1.0,0.0002719146723393351,0.0002719146723393351,2.586293146573287,0.012081886641681194,0.031247300619055417,500.0,0.0005152207450009882,0.2576103725004941,200.0,0.0007465695962309837,0.14931391924619675,0.2586293146573287,0.0744742676615715,0.019261228804918696,0.0002586293146573287,117.85113525390625,0.030479758342305922,700000,700000,3078
519,0.6046594977378845,1.0,4.004022775916383e-05,4.004022775916383e-05,20.0,0.00011424621334299445,0.002284924266859889,10.0,0.011415989138185978,0.11415989138185978,1.0,0.00027137325378134847,0.00027137325378134847,2.591295647823912,0.012112651020288467,0.03138745987248337,500.0,0.0005147201009094715,0.25736005045473576,200.0,0.0007466234965249896,0.14932469930499792,0.2591295647823912,0.07443823665380478,0.019289147867269072,0.0002591295647823912,117.8636474609375,0.030541955670217922,700000,700000,3092
520,0.6045687794685364,1.0,4.010750853922218e-05,4.010750853922218e-05,20.0,0.00011478969099698588,0.0022957938199397177,10.0,0.011430314742028713,0.11430314742028713,1.0,0.0002709095715545118,0.0002709095715545118,2.596298149074537,0.012097125872969627,0.03140774551311274,500.0,0.0005142776062712073,0.25713880313560367,200.0,0.000746645440813154,0.1493290881626308,0.25962981490745374,0.07439334690570831,0.019314730887475047,0.00025962981490745374,117.35362243652344,0.03046849927191379,700000,700000,3107
521,0.6047672033309937,1.0,4.013418219983578e-05,4.013418219983578e-05,20.0,0.00011516480299178511,0.002303296059835702,10.0,0.011444787494838238,0.11444787494838238,1.0,0.0002704462385736406,0.0002704462385736406,2.6013006503251628,0.012138071469962597,0.03157477320850701,500.0,0.000513907172717154,0.256953586358577,200.0,0.000746618548873812,0.1493237097747624,0.26013006503251623,0.07434700429439545,0.01933989106207385,0.0002601300650325163,117.30091857910156,0.030513495578355587,700000,700000,3100
522,0.6046227216720581,1.0,4.016370075987652e-05,4.016370075987652e-05,20.0,0.00011524304863996804,0.0023048609727993608,10.0,0.011458889581263065,0.11458889581263065,1.0,0.0002700604673009366,0.0002700604673009366,2.606303151575788,0.012049646116793156,0.03140503064957096,500.0,0.0005135437240824103,0.25677186204120517,200.0,0.0007465879898518324,0.14931759797036648,0.2606303151575788,0.07429874688386917,0.019364505816155998,0.0002606303151575788,117.25347137451172,0.030559809197659132,700000,700000,3085
523,0.6046281456947327,1.0,4.020520282210782e-05,4.020520282210782e-05,20.0,0.0001150652242358774,0.002301304484717548,10.0,0.011472252197563648,0.11472252197563648,1.0,0.0002698291791602969,0.0002698291791602969,2.611305652826413,0.012011300772428513,0.03136517760484084,500.0,0.0005131635116413236,0.2565817558206618,200.0,0.0007465698872692883,0.14931397745385766,0.26113056528264134,0.07424655556678772,0.01938804502544432,0.0002611305652826413,117.35647583007812,0.030645362873086935,700000,700000,3102
524,0.6046346426010132,1.0,4.0264254494104534e-05,4.0264254494104534e-05,20.0,0.00011473611084511504,0.0022947222169023007,10.0,0.011484499089419842,0.11484499089419842,1.0,0.0002698291791602969,0.0002698291791602969,2.6163081540770383,0.011995088309049606,0.03138284735184064,500.0,0.0005127617041580379,0.25638085207901895,200.0,0.0007465799571946263,0.14931599143892527,0.26163081540770383,0.0741967037320137,0.01941214409797057,0.00026163081540770387,117.31395721435547,0.030692946284696307,700000,700000,3112
525,0.6048638820648193,1.0,4.0308023017132655e-05,4.0308023017132655e-05,20.0,0.00011439975060056895,0.002287995012011379,10.0,0.011496280319988728,0.11496280319988728,1.0,0.00026967498706653714,0.00026967498706653714,2.621310655327664,0.012053550221025944,0.031596099628902426,500.0,0.0005124027957208455,0.25620139786042273,200.0,0.0007465844973921776,0.14931689947843552,0.2621310655327664,0.07417687773704529,0.019444063999105417,0.0002621310655327664,117.28748321533203,0.03074469294889144,700000,700000,3103
526,0.6049736142158508,1.0,4.030795389553532e-05,4.030795389553532e-05,20.0,0.00011424005788285285,0.002284801157657057,10.0,0.011507702991366386,0.11507702991366386,1.0,0.0002692897687666118,0.0002692897687666118,2.626313156578289,0.012056966312229633,0.0316653692542299,500.0,0.000512086262460798,0.256043131230399,200.0,0.0007465715752914548,0.14931431505829096,0.26263131565782893,0.0741833746433258,0.019482877282514282,0.0002626313156578289,117.26113891601562,0.030796447189048625,700000,700000,3093
527,0.605215311050415,1.0,4.027002432849258e-05,4.027002432849258e-05,20.0,0.00011415767949074507,0.0022831535898149014,10.0,0.011517934501171112,0.11517934501171112,1.0,0.0002687509113457054,0.0002687509113457054,2.6313156578289143,0.01212503295391798,0.03190478906333596,500.0,0.0005117420805618167,0.25587104028090835,200.0,0.000746578152757138,0.1493156305514276,0.26313156578289143,0.0741686299443245,0.01951610772922195,0.00026313156578289146,117.1894760131836,0.0308362503166256,700000,700000,3124
528,0.6051241159439087,1.0,4.024116424261592e-05,4.024116424261592e-05,20.0,0.00011419274960644543,0.0022838549921289086,10.0,0.011528640054166317,0.11528640054166317,1.0,0.0002682894701138139,0.0002682894701138139,2.63631815907954,0.012060062028467655,0.03179416052527491,500.0,0.0005113605293445289,0.25568026467226446,200.0,0.0007466032402589917,0.14932064805179834,0.263631815907954,0.07416003197431564,0.01955094389718076,0.000263631815907954,117.20637512207031,0.030899329509420242,700000,700000,3108
529,0.6050703525543213,1.0,4.024523514090106e-05,4.024523514090106e-05,20.0,0.00011436814384069294,0.0022873628768138587,10.0,0.011539764702320099,0.11539764702320099,1.0,0.0002679821045603603,0.0002679821045603603,2.641320660330165,0.012008828110992908,0.03171916579591924,500.0,0.0005109269986860454,0.2554634993430227,200.0,0.0007466390961781144,0.14932781923562288,0.26413206603301653,0.07414320111274719,0.019583596892211366,0.0002641320660330165,117.30133819580078,0.030983044806094453,700000,700000,3085
